date,open,high,low,close,adjclose,volume,dividend,split
2015-12-31,17.329999923706055,17.329999923706055,17.329999923706055,17.329999923706055,13.163204193115234,0,0,1
2016-01-04,17.139999389648438,17.139999389648438,17.139999389648438,17.139999389648438,13.01888656616211,0,0,1
2016-01-05,17.149999618530273,17.149999618530273,17.149999618530273,17.149999618530273,13.026481628417969,0,0,1
2016-01-06,17.049999237060547,17.049999237060547,17.049999237060547,17.049999237060547,12.950529098510742,0,0,1
2016-01-07,16.829999923706055,16.829999923706055,16.829999923706055,16.829999923706055,12.783424377441406,0,0,1
2016-01-08,16.729999542236328,16.729999542236328,16.729999542236328,16.729999542236328,12.70747184753418,0,0,1
2016-01-11,16.700000762939453,16.700000762939453,16.700000762939453,16.700000762939453,12.684683799743652,0,0,1
2016-01-12,16.760000228881836,16.760000228881836,16.760000228881836,16.760000228881836,12.730257987976074,0,0,1
2016-01-13,16.6200008392334,16.6200008392334,16.6200008392334,16.6200008392334,12.623917579650879,0,0,1
2016-01-14,16.709999084472656,16.709999084472656,16.709999084472656,16.709999084472656,12.692275047302246,0,0,1
2016-01-15,16.459999084472656,16.459999084472656,16.459999084472656,16.459999084472656,12.502384185791016,0,0,1
2016-01-19,16.459999084472656,16.459999084472656,16.459999084472656,16.459999084472656,12.547362327575684,0,0,1
2016-01-20,16.299999237060547,16.299999237060547,16.299999237060547,16.299999237060547,12.425393104553223,0,0,1
2016-01-21,16.309999465942383,16.309999465942383,16.309999465942383,16.309999465942383,12.433016777038574,0,0,1
2016-01-22,16.559999465942383,16.559999465942383,16.559999465942383,16.559999465942383,12.623589515686035,0,0,1
2016-01-25,16.450000762939453,16.450000762939453,16.450000762939453,16.450000762939453,12.539740562438965,0,0,1
2016-01-26,16.600000381469727,16.600000381469727,16.600000381469727,16.600000381469727,12.654081344604492,0,0,1
2016-01-27,16.549999237060547,16.549999237060547,16.549999237060547,16.549999237060547,12.615962982177734,0,0,1
2016-01-28,16.600000381469727,16.600000381469727,16.600000381469727,16.600000381469727,12.654081344604492,0,0,1
