,Returns,Volatility,Sharpe Ratio,BTC Weight,ETH Weight,LTC Weight
6126,1.5101236659510486,0.6223809781502052,1.7897217265065026,0.4712602586000959,0.22866302248673717,0.14007671891316695
6127,1.7494310718563488,0.7169100350694378,1.7649800672257367,0.2368882927429826,0.32262580323648476,0.2804859040205327
6128,1.7953653632014288,0.7451701228066212,1.747106114873186,0.4228437961588374,0.3877277698727406,0.029428433968421975
6129,1.5235807260915442,0.7553458922721622,1.597439834444735,0.21767192580890618,0.28935325557344377,0.33297481861764994
6130,1.6720900204923863,0.7681570163153247,1.6589884103108397,0.21573088755320438,0.3386536092575285,0.28561550318926704
6131,1.7137590597159194,0.6983675966798033,1.7782678120872002,0.47116739175451233,0.3070849659581057,0.061747642287382026
6132,1.264747442209171,0.6695207855376012,1.5499394607228179,0.3295732253835246,0.10165673056414397,0.4087700440523313
6133,1.121024109190977,0.6383857190753452,1.4961139169201882,0.4307969297478995,0.09792273752216633,0.31128033272993416
6134,1.5924097360317409,0.6815169067669827,1.7368539756486783,0.3240442350216462,0.2867585060915445,0.2291972588868092
6135,1.1389610794539484,0.6531907972217391,1.4880623820569732,0.39029387693111395,0.0935456917948835,0.35616043127400254
6136,1.698759036106095,0.6545469183089876,1.842640642791861,0.34800022339725367,0.2515639534111887,0.2404358231915576
6137,2.320548350004569,0.7913811173363012,1.9003143224630163,0.34083830273286614,0.48848912955760704,0.010672567709526909
6138,1.2415433503323428,0.7000454078989775,1.497930566559606,0.3182686796430167,0.14266676526423708,0.3790645550927461
6139,1.5272802535175862,0.7001824484283189,1.6704904664230018,0.2849244495341881,0.29490829239121924,0.26016725807459257
6140,1.6730240782398313,0.767384825047835,1.6543468402372716,0.22680193729917414,0.1629221640984707,0.45027589860235506
6141,2.055734262491087,0.7352434846555483,1.8776506446548826,0.3176307514290373,0.40311834419954673,0.1192509043714159
6142,1.7894796200475542,0.7002350138861703,1.8118693325536444,0.36472085763528717,0.3386306065289407,0.13664853583577202
6143,2.000117924464146,0.7116346355072074,1.8944028809465518,0.386586269395661,0.36515304788894265,0.08826068271539635
6144,1.8688783224941385,0.7475711883024102,1.7760083273635474,0.42122899386125756,0.4052400026623582,0.013531003476384224
6145,1.5176707807656395,0.8007566797197212,1.535941884178169,0.09090757173569192,0.1996785193516447,0.5494139089126634
6146,1.9417017327575286,0.7518414153987422,1.8018031702679937,0.3502308357953742,0.4255051026803396,0.06426406152428628
6147,1.0807603241462265,0.5836586548363779,1.5476328288331413,0.6028634266596289,0.07281275069558174,0.16432382264478937
6148,1.54811945039358,0.6829004091599766,1.7103273145575568,0.5003592227624518,0.25503589736931864,0.0846048798682296
6149,1.7823841005486085,0.69956700806749,1.8093847274642667,0.3679732860918494,0.33569043711432667,0.136336276793824
6150,2.0609753487191074,0.8154059114387394,1.7692142251691443,0.154288372138061,0.4402216679990944,0.24548995986284458
6151,1.4882359504758709,0.6634712683432109,1.7052483008408863,0.35994470402224354,0.2417648028461984,0.23829049313155803
6152,1.0883397397860337,0.7017249280977109,1.3920640066010157,0.4481394334201538,0.015402758141011509,0.37645780843883464
6153,1.917042406825078,0.8020578364087273,1.7264285371266095,0.15308355279595784,0.3457796273092218,0.34113681989482025
6154,1.832762079167161,0.7917767891550441,1.6996931869032348,0.34997068454298225,0.4726432178640048,0.0173860975930129
6155,1.8862116704069742,0.7530481529104321,1.7725007259868135,0.2944035667284266,0.4592770651976684,0.08631936807390496
6156,1.641559210319794,0.7818697049586015,1.620656109805414,0.16728168985223305,0.1623802547960867,0.5103380553516802
6157,1.8397826859163895,0.7361133229438249,1.780181004577589,0.30673686828813623,0.3761665462594315,0.1570965854524323
6158,1.1999007845971432,0.6735207171265888,1.5020020371101608,0.3757302116533075,0.059883564154955375,0.40438622419173703
6159,1.6137424622152587,0.6930077322738265,1.730325480283984,0.33559569765053265,0.30610520750278536,0.19829909484668184
6160,1.841364152440471,0.7111255025644312,1.8194105856525986,0.44438882580468286,0.36091094895777576,0.03470022523754141
6161,1.8766403651439578,0.747488709165123,1.7791893074678222,0.2295581432088639,0.4106855471243092,0.19975630966682686
6162,1.112911163305366,0.6285268857247691,1.5012900269826217,0.5131550765459735,0.05670398883967893,0.2701409346143476
6163,1.1823040170444088,0.7088921649531662,1.4473399725709044,0.3448550148283743,0.026865855018812463,0.4682791301528132
6164,1.983867737026599,0.8082563577998013,1.7473046452201346,0.17908791454921677,0.4294275423935396,0.23148454305724356
6165,1.76829815729217,0.6910281417982285,1.8162093044052294,0.32226638872017305,0.3172880573340208,0.20044555394580615
6166,1.277881929126282,0.707969670222499,1.5123810930847363,0.23730161293639646,0.21851599414774803,0.38418239291585554
6167,1.9549109418024,0.855659848294069,1.6810708175651907,0.07699840557346084,0.4636855180596925,0.2993160763668466
6168,1.8267601182520998,0.7175613709200882,1.8026316920783818,0.28035950317076574,0.32705816680465954,0.2325823300245746
6169,1.820229766606969,0.7396258711038488,1.763597955401529,0.27642319597987625,0.4114010326389274,0.15217577138119617
6170,1.8847928009422503,0.7544072729202769,1.7714182315535105,0.259514886616232,0.429739550450892,0.15074556293287592
6171,1.065592422492501,0.995001416906872,1.1970813290506588,0.07762665477750975,0.10028971944710767,0.6620836257753825
6172,1.5000968557769196,0.6586298297176775,1.7185956956009214,0.34910890019100804,0.19589603288714955,0.2949950669218424
6173,1.2917092660614853,0.7571652882036177,1.4642563519945895,0.1797192401052403,0.1566371760291455,0.503643583865614
6174,2.1450382842409415,0.8008428976108124,1.8204455000071125,0.17991334381692234,0.46836997589792495,0.19171668028515268
6175,1.0256322283661001,0.6086896914935968,1.4642702954856572,0.7193798596574663,0.05559384634923681,0.06502629399329686
6176,1.5710311254653684,0.687767160462999,1.7146379754599972,0.4946250406990855,0.3204584169017792,0.02491654239913507
6177,1.1331023812799654,0.7033548985846028,1.4228236132488017,0.354659082987181,0.06118788956325181,0.42415302744956707
6178,1.4324594642832627,0.7074683718021456,1.605006739564202,0.2662750150212706,0.19021393314889345,0.38351105182983597
6179,2.0422311992340334,0.8778519878892787,1.6928729626745525,0.07827260679329325,0.47832943161061187,0.28339796159609487
6180,1.9814652972379192,0.849274441619302,1.6952741334608967,0.16338222730200808,0.5254123340681097,0.1512054386298822
6181,1.9963141414921446,0.7256348515480282,1.8702333967816012,0.3865848645279061,0.37209688459860707,0.0813182508734868
