,Returns,Volatility,Sharpe Ratio,Threshold
0,195.98100749322765,79.06899532181994,1.766906131575075,1.0
1,196.57477750427273,79.05256296300514,1.7696606047409411,1.5
2,196.68837411386048,79.09478291368532,1.769581657207075,2.0
3,198.60428779049028,79.12142224354209,1.7774130861038333,2.5
4,200.4000184064675,79.12546784590153,1.7849511952936132,3.0
5,199.0072299096922,79.09484964994337,1.779586394155925,3.5000000000000004
6,201.61445103918808,79.22232278478997,1.788479221063532,4.0
7,203.87453975361254,79.29967887212432,1.7968218529686526,4.5
8,203.10612457621465,79.27625125863004,1.793841807227567,5.0
9,201.09342453044786,79.30982963099788,1.7850725302092756,5.5
10,199.38944316922348,79.28808790769178,1.7782526714283944,6.0
11,203.74902446231795,79.54455726755903,1.7930367245279517,6.5
12,212.70439266763225,79.36120626031934,1.8319751056315612,7.000000000000001
13,205.85045221590997,79.60699391865387,1.8008699574783409,7.5
14,209.27301063561043,79.47445175039815,1.8166360318834012,8.0
15,211.18379227691176,79.47664449384048,1.8243533357472985,8.5
16,212.31580020177444,79.3377763386394,1.8305762148648301,9.0
17,209.83717012788355,79.5698368704473,1.8175171580809337,9.5
18,207.404633531335,79.6766535037133,1.8065888417617328,10.0
19,209.2039654939701,79.63271611340184,1.8142998693842387,10.5
20,214.4912622177773,79.71869950191677,1.8346939673679914,11.0
21,211.4040759743498,79.16207681445938,1.8295122929521763,11.5
22,210.0510901312899,79.16797279856159,1.8238988183307563,12.0
23,214.98126182708486,80.04773992860311,1.8306681885990554,12.5
24,212.0251032698099,80.3192038688817,1.8154821842409912,13.0
25,216.28229954091557,80.29150079021828,1.8321624505125196,13.5
26,219.66207347300406,80.01780935960204,1.8490171340092638,14.000000000000002
27,220.9055920063418,80.07532355991775,1.8531205699020479,14.499999999999998
28,214.19994464767163,79.57915371798322,1.8330931384035132,15.0
29,217.79518804702386,79.51610066379206,1.8482266430974865,15.5
30,218.81801945537723,79.51994298530809,1.852257017168385,16.0
31,216.76203428631524,79.87158736682495,1.839494059070563,16.5
32,219.04199937981298,79.91517579706525,1.8479773128144639,17.0
33,218.4569994602242,79.97207264176373,1.8449309262119313,17.5
34,227.16001737661836,79.77273410179242,1.8811900818286622,18.0
35,215.74654474839244,81.68522796399076,1.811747417207877,18.5
36,216.43047138740684,81.691108422279,1.814294545755246,19.0
37,216.80387837095094,81.20218826886264,1.8220190692900973,19.5
38,217.1008824009454,81.28728035089436,1.822082442998852,20.0
39,217.66995841819744,81.28434722922026,1.8243540632830206,20.5
40,219.7157398405652,81.18961909723676,1.8332523746067004,21.0
41,223.47853252711673,81.98754676626818,1.8373290586122084,21.5
42,225.976804987704,81.92842578272278,1.8474490194076971,22.0
43,235.30852783418874,80.78021982054383,1.8986443312535024,22.5
44,240.30946607381972,80.62355113824927,1.9191240287130793,23.0
45,194.35472390741518,81.52967844592698,1.7281817662066525,23.5
46,194.35472390741518,81.52967844592698,1.7281817662066525,24.0
47,194.21503462972856,81.09088521236313,1.7327813819199145,24.5
48,194.21503462972856,81.09088521236313,1.7327813819199145,25.0
49,197.65683342988925,81.1612123914995,1.7463138694620772,25.5
50,205.41213701836156,80.64413673594566,1.7831258051317316,26.0
51,205.41213701836156,80.64413673594566,1.7831258051317316,26.5
52,215.21071600244332,80.7833809627616,1.8192070492417867,27.0
53,215.21071600244332,80.7833809627616,1.8192070492417867,27.500000000000004
54,215.21071600244332,80.7833809627616,1.8192070492417867,28.000000000000004
55,215.21071600244332,80.7833809627616,1.8192070492417867,28.499999999999996
56,215.21071600244332,80.7833809627616,1.8192070492417867,28.999999999999996
57,215.20936281901496,80.68008463128207,1.8206886507098028,29.5
58,220.70292446252685,80.8094425340091,1.840137386947807,30.0
59,220.6698003102621,80.63368103588466,1.8424882214604337,30.5
60,232.32559868347744,83.46682562994091,1.84980879682131,31.0
61,198.37950094790506,84.77216319915341,1.7083788162685345,31.5
62,198.37950094790506,84.77216319915341,1.7083788162685345,32.0
63,198.37950094790506,84.77216319915341,1.7083788162685345,32.5
64,198.37950094790506,84.77216319915341,1.7083788162685345,33.0
65,209.17939081062676,83.76495225397036,1.7619490001501759,33.5
66,209.17939081062676,83.76495225397036,1.7619490001501759,34.0
67,209.17939081062676,83.76495225397036,1.7619490001501759,34.5
68,209.17939081062676,83.76495225397036,1.7619490001501759,35.0
69,209.17939081062676,83.76495225397036,1.7619490001501759,35.5
70,209.17939081062676,83.76495225397036,1.7619490001501759,36.0
71,209.09608115776015,83.35835194070572,1.766336870696379,36.5
72,209.09608115776015,83.35835194070572,1.766336870696379,37.0
73,213.7014100009565,83.70671479258377,1.7798863611696574,37.5
74,236.92137764993538,84.43594370846236,1.850856908185513,38.0
75,236.92137764993538,84.43594370846236,1.850856908185513,38.5
76,236.92137764993538,84.43594370846236,1.850856908185513,39.0
77,236.92137764993538,84.43594370846236,1.850856908185513,39.5
78,236.92137764993538,84.43594370846236,1.850856908185513,40.0
79,236.92137764993538,84.43594370846236,1.850856908185513,40.5
80,236.92137764993538,84.43594370846236,1.850856908185513,41.0
81,236.92137764993538,84.43594370846236,1.850856908185513,41.5
82,236.92137764993538,84.43594370846236,1.850856908185513,42.0
83,244.13804018561427,84.68487959337259,1.8725105621699238,42.5
84,244.13804018561427,84.68487959337259,1.8725105621699238,43.0
85,259.14185650364027,85.4026799553125,1.9142588130820983,43.5
86,259.14185650364027,85.4026799553125,1.9142588130820983,44.0
87,259.14185650364027,85.4026799553125,1.9142588130820983,44.5
88,259.14185650364027,85.4026799553125,1.9142588130820983,45.0
