date,open,high,low,close,adjclose,volume,dividend,split
2017-09-19,282.0150146484375,290.885986328125,278.04901123046875,283.74200439453125,283.74200439453125,421404000,0,1
2017-09-20,283.26300048828125,286.6099853515625,255.01600646972656,258.5799865722656,258.5799865722656,601265984,0,1
2017-09-21,258.114013671875,270.5400085449219,256.2179870605469,264.30999755859375,264.30999755859375,430080992,0,1
2017-09-22,264.5989990234375,286.1679992675781,261.1199951171875,286.1679992675781,286.1679992675781,450934016,0,1
2017-09-23,286.2139892578125,292.947998046875,278.1319885253906,282.4830017089844,282.4830017089844,571411008,0,1
2017-09-24,282.2179870605469,293.5150146484375,281.8760070800781,292.3320007324219,292.3320007324219,483160992,0,1
2017-09-25,292.34600830078125,293.75,287.0199890136719,287.43798828125,287.43798828125,345800992,0,1
2017-09-26,287.0199890136719,308.0150146484375,286.82000732421875,306.4670104980469,306.4670104980469,550243968,0,1
2017-09-27,306.47100830078125,307.197998046875,295.4700012207031,299.1549987792969,299.1549987792969,501894016,0,1
2017-09-28,299.1199951171875,299.92401123046875,279.77301025390625,291.4670104980469,291.4670104980469,541374976,0,1
2017-09-29,291.47698974609375,303.9639892578125,291.11199951171875,301.4649963378906,301.4649963378906,332439008,0,1
2017-09-30,301.5469970703125,303.1929931640625,295.0610046386719,302.3370056152344,302.3370056152344,306184992,0,1
2017-10-01,302.48199462890625,302.9200134277344,294.5820007324219,297.4750061035156,297.4750061035156,339443008,0,1
2017-10-02,297.4830017089844,300.1109924316406,288.13299560546875,292.4630126953125,292.4630126953125,321680000,0,1
2017-10-03,292.7539978027344,299.3940124511719,290.8949890136719,292.6579895019531,292.6579895019531,257906000,0,1
2017-10-04,292.77301025390625,298.0409851074219,288.8399963378906,295.8630065917969,295.8630065917969,253747008,0,1
2017-10-05,295.1549987792969,308.8399963378906,294.947998046875,308.5880126953125,308.5880126953125,318664000,0,1
2017-10-06,308.8919982910156,313.1300048828125,304.9750061035156,311.1239929199219,311.1239929199219,342204992,0,1
2017-10-07,311.0589904785156,312.5419921875,308.02801513671875,308.6080017089844,308.6080017089844,293167008,0,1
2017-10-08,308.6669921875,309.31298828125,288.18499755859375,297.3919982910156,297.3919982910156,559467008,0,1
2017-10-09,297.60101318359375,306.15399169921875,293.1730041503906,299.8699951171875,299.8699951171875,359705984,0,1
2017-10-10,301.1809997558594,304.3900146484375,299.09600830078125,303.45599365234375,303.45599365234375,264146000,0,1
2017-10-11,303.49798583984375,309.1510009765625,303.2900085449219,304.135986328125,304.135986328125,527556992,0,1
2017-10-12,304.0790100097656,348.59600830078125,299.6570129394531,338.7569885253906,338.7569885253906,1304359936,0,1
2017-10-13,338.85198974609375,347.9750061035156,334.697998046875,339.62799072265625,339.62799072265625,516561984,0,1
2017-10-14,339.52899169921875,342.7170104980469,320.427001953125,336.5950012207031,336.5950012207031,635406976,0,1
2017-10-15,336.71099853515625,349.3450012207031,332.0419921875,333.3840026855469,333.3840026855469,692884992,0,1
2017-10-16,333.4840087890625,333.4840087890625,311.7869873046875,317.0820007324219,317.0820007324219,509924000,0,1
2017-10-17,316.9440002441406,317.2359924316406,290.635986328125,314.3190002441406,314.3190002441406,606113984,0,1
2017-10-18,314.5379943847656,316.7139892578125,305.8280029296875,308.0880126953125,308.0880126953125,349830016,0,1
2017-10-19,308.0459899902344,311.43798828125,303.4939880371094,304.0060119628906,304.0060119628906,396672992,0,1
2017-10-20,303.5719909667969,303.92999267578125,291.76800537109375,300.18701171875,300.18701171875,408014016,0,1
2017-10-21,300.54901123046875,305.50201416015625,292.8139953613281,295.4460144042969,295.4460144042969,327387008,0,1
2017-10-22,295.09600830078125,295.74798583984375,277.57501220703125,286.95001220703125,286.95001220703125,482336000,0,1
2017-10-23,287.1199951171875,311.9580078125,282.6579895019531,298.3280029296875,298.3280029296875,684281024,0,1
2017-10-24,298.43701171875,301.8489990234375,290.7179870605469,297.92498779296875,297.92498779296875,325040000,0,1
2017-10-25,298.0220031738281,301.0660095214844,295.2229919433594,296.5270080566406,296.5270080566406,270272992,0,1
2017-10-26,296.50799560546875,299.2560119628906,294.0589904785156,297.4230041503906,297.4230041503906,257168992,0,1
2017-10-27,297.9150085449219,300.35699462890625,293.5849914550781,296.2980041503906,296.2980041503906,264424000,0,1
2017-10-28,296.3810119628906,313.7550048828125,296.3810119628906,305.0880126953125,305.0880126953125,551752000,0,1
2017-10-30,304.7820129394531,310.4960021972656,304.35198974609375,307.7510070800781,307.7510070800781,331441984,0,1
2017-10-31,307.37799072265625,310.5480041503906,305.8789978027344,305.8789978027344,305.8789978027344,369583008,0,1
2017-11-01,305.7619934082031,306.4010009765625,290.5830078125,291.6940002441406,291.6940002441406,553864000,0,1
2017-11-02,290.7250061035156,293.9070129394531,281.1719970703125,287.4289855957031,287.4289855957031,904900992,0,1
2017-11-03,288.49700927734375,308.31298828125,287.6929931640625,305.71099853515625,305.71099853515625,646339968,0,1
2017-11-04,305.4809875488281,305.4809875488281,295.802001953125,300.468994140625,300.468994140625,416479008,0,1
2017-11-05,300.0369873046875,301.3710021972656,295.11700439453125,296.26300048828125,296.26300048828125,337657984,0,1
2017-11-06,296.427001953125,305.4150085449219,293.7170104980469,298.8919982910156,298.8919982910156,579358976,0,1
2017-11-07,298.5679931640625,304.8420104980469,290.7669982910156,294.65899658203125,294.65899658203125,540766016,0,1
