date,open,high,low,close,adjclose,volume,dividend,split
2017-09-19,3916.360107421875,4031.389892578125,3857.72998046875,3905.949951171875,3905.949951171875,1213830016,0,1
2017-09-20,3901.469970703125,3916.419921875,3613.6298828125,3631.0400390625,3631.0400390625,1411480064,0,1
2017-09-21,3628.02001953125,3758.27001953125,3553.530029296875,3630.699951171875,3630.699951171875,1194829952,0,1
2017-09-22,3629.919921875,3819.2099609375,3594.580078125,3792.39990234375,3792.39990234375,928113984,0,1
2017-09-23,3796.14990234375,3796.14990234375,3666.89990234375,3682.840087890625,3682.840087890625,768014976,0,1
2017-09-24,3681.580078125,3950.25,3681.580078125,3926.070068359375,3926.070068359375,1374210048,0,1
2017-09-25,3928.409912109375,3969.889892578125,3869.89990234375,3892.35009765625,3892.35009765625,1043740032,0,1
2017-09-26,3892.93994140625,4210.0498046875,3884.820068359375,4200.669921875,4200.669921875,1686880000,0,1
2017-09-27,4197.1298828125,4279.31005859375,4109.7001953125,4174.72998046875,4174.72998046875,1712320000,0,1
2017-09-28,4171.6201171875,4214.6298828125,4039.2900390625,4163.06982421875,4163.06982421875,1367049984,0,1
2017-09-29,4166.10986328125,4358.43017578125,4160.85986328125,4338.7099609375,4338.7099609375,1207449984,0,1
2017-09-30,4341.0498046875,4403.740234375,4269.81005859375,4403.740234375,4403.740234375,1208210048,0,1
2017-10-01,4395.81005859375,4470.22998046875,4377.4599609375,4409.31982421875,4409.31982421875,1431730048,0,1
2017-10-02,4408.4599609375,4432.47021484375,4258.89013671875,4317.47998046875,4317.47998046875,1288019968,0,1
2017-10-03,4319.3701171875,4352.31005859375,4210.419921875,4229.35986328125,4229.35986328125,1116770048,0,1
2017-10-04,4229.8798828125,4362.64013671875,4164.0498046875,4328.41015625,4328.41015625,1161769984,0,1
2017-10-05,4324.4599609375,4413.27001953125,4320.52978515625,4370.81005859375,4370.81005859375,1069939968,0,1
2017-10-06,4369.35009765625,4443.8798828125,4321.0498046875,4426.89013671875,4426.89013671875,906928000,0,1
2017-10-07,4429.669921875,4624.14013671875,4405.64013671875,4610.47998046875,4610.47998046875,1313869952,0,1
2017-10-08,4614.52001953125,4878.7099609375,4564.25,4772.02001953125,4772.02001953125,1968739968,0,1
2017-10-09,4776.2099609375,4922.169921875,4765.10009765625,4781.990234375,4781.990234375,1597139968,0,1
2017-10-10,4789.25,4873.72998046875,4751.6298828125,4826.47998046875,4826.47998046875,1222279936,0,1
2017-10-11,4829.580078125,5446.91015625,4822.0,5446.91015625,5446.91015625,2791610112,0,1
2017-10-12,5464.16015625,5840.2998046875,5436.85009765625,5647.2099609375,5647.2099609375,3615480064,0,1
2017-10-13,5643.52978515625,5837.7001953125,5591.64013671875,5831.7900390625,5831.7900390625,1669030016,0,1
2017-10-14,5835.9599609375,5852.47998046875,5478.60986328125,5678.18994140625,5678.18994140625,1976039936,0,1
2017-10-15,5687.56982421875,5776.22998046875,5544.2099609375,5725.58984375,5725.58984375,2008070016,0,1
2017-10-16,5741.580078125,5800.35009765625,5472.72021484375,5605.509765625,5605.509765625,1821570048,0,1
2017-10-17,5603.81982421875,5603.81982421875,5151.43994140625,5590.68994140625,5590.68994140625,2399269888,0,1
2017-10-18,5583.740234375,5744.35009765625,5531.06005859375,5708.52001953125,5708.52001953125,1780540032,0,1
2017-10-19,5708.10986328125,6060.10986328125,5627.22998046875,6011.4501953125,6011.4501953125,2354429952,0,1
2017-10-20,5996.7900390625,6194.8798828125,5965.06982421875,6031.60009765625,6031.60009765625,2207099904,0,1
