,Returns,Volatility,Sharpe Ratio,Rebalance Frequency
0,158.57533747492704,65.70968821149121,1.773996598961661,1
1,162.55360374569977,65.89590245070882,1.7937662113944775,2
2,160.97753137267864,66.01985842881597,1.7824509114919618,3
3,169.03375192056035,66.14244052171563,1.82622977348317,4
4,162.09997894111066,66.31280471845372,1.7835515640744894,5
5,170.9873284660366,66.69440625724994,1.8268763152691456,6
6,168.67761575471908,66.38231010819645,1.8198984508705915,7
7,172.54670884856554,67.3131506849654,1.8241692288369147,8
8,168.09918573690643,66.48261894226403,1.814640279987853,9
9,169.78876522610423,66.97663356671376,1.8151549458282892,10
10,168.25976089289992,66.99712382240234,1.8061807433952797,11
11,173.10784200141705,67.25073583278824,1.8277799335244371,12
12,171.94496622785124,67.14688828222582,1.8245934863405815,13
13,181.0963074252903,68.10411335317725,1.855109045718769,14
14,180.07191720494743,67.55614642851691,1.8604107861608614,15
15,184.39692710011198,68.01878503982289,1.874054650364803,16
16,178.68604203527184,67.92657050620352,1.845881123474839,17
17,179.3878938563045,67.40206048077133,1.8595560071173576,18
18,182.78262633095886,67.97856483341019,1.8660115354089417,19
19,175.2754345420994,68.3072620067593,1.8206484370078317,20
20,191.2217645704709,68.42816855360154,1.9014737194898037,21
21,178.5871750918521,68.7344459741518,1.831643528650208,22
22,186.0839764851475,68.8388980839063,1.8688416720494394,23
23,185.90061412874962,68.81319644159204,1.8669951464143348,24
24,193.62825940645206,68.5326733394075,1.9113179129261002,25
25,198.5610345651241,68.66069367026721,1.9337232157180295,26
26,201.02802602210298,69.4414494986967,1.930934740963743,27
27,198.25004195946514,70.5045343076505,1.8983361271099846,28
28,189.84130557735125,70.45640716256571,1.8586887588043532,29
29,203.87828330244167,69.76681908001498,1.9392712842352917,30
30,188.39691819371808,69.18094288685246,1.8739867905295435,31
31,202.2099791792245,68.81498779046036,1.9478853946952288,32
32,186.22679305871966,69.04408759174945,1.8649709825936651,33
33,192.96209060857512,69.31294826334874,1.8939475466310414,34
34,185.2493635162049,68.46335248304975,1.8705196101366768,35
35,197.12960319681082,69.92574462185827,1.9022776401285157,36
36,191.95297652160002,71.02319216845925,1.8586224472656903,37
37,197.92314285404782,70.52685553908734,1.8965688937215615,38
38,190.9711502272709,70.79761568316107,1.858094940242627,39
39,197.69484554547284,71.5873621507645,1.8763650375092629,40
40,221.7569727632711,71.62585191747566,1.9849346952863924,41
41,210.13881466511296,71.52462169557128,1.9357764033805458,42
42,208.9284546150163,71.50598038972772,1.9310892011641967,43
43,202.84153009972977,71.01014082782928,1.9108135735916778,44
44,202.5003839551918,70.73396974445177,1.914541766142068,45
45,198.64017116288738,70.50823862666286,1.9016229259348,46
46,195.22025299264624,70.50682909675899,1.8858887727790863,47
47,180.98052224897825,68.83558992877637,1.8418096631143746,48
48,181.61514812292663,68.92180005964319,1.8437363302171392,49
49,184.22160424613074,70.32545157486767,1.8331845941101086,50
50,176.60081733135448,70.8398109733062,1.7871605190525397,51
51,180.4783690087337,70.38399005380437,1.8145966161132807,52
52,174.37416644165583,70.06326220366162,1.7878779425825975,53
53,192.8224824874467,71.34702054058326,1.8576716027503781,54
54,196.6725413447307,70.85938920909003,1.8840803243354534,55
55,187.55792894234716,70.02598932329272,1.8549937963210363,56
56,198.1467718851132,71.83507486741888,1.8750129283878954,57
57,192.6963719049522,72.23827932325511,1.8429408071749729,58
58,200.2813234395206,72.17978895414913,1.8795496979560635,59
59,197.3246152704549,72.01683166165907,1.868256464987416,60
60,208.59306585801346,72.35790259945423,1.9146313509892399,61
61,215.87778653279486,73.42135993506633,1.925495434967791,62
62,244.76128353227767,74.32719835919899,2.028291294498355,63
63,231.84363860432273,71.90307709233146,2.021521387496046,64
64,240.98769878322997,72.79608710762982,2.0430909776504476,65
65,224.26386511177267,73.94129333942602,1.9544626368125757,66
66,220.74427546677248,73.64917916157003,1.944993689284456,67
67,216.59399343366522,74.15082057664011,1.9199990171505015,68
68,216.5289136792786,73.6250057538524,1.9289731824796577,69
69,209.8066999058076,73.4508069839246,1.9022194921944178,70
70,231.81531506833878,74.16472711329034,1.983200116651822,71
