,Returns,Volatility,Sharpe Ratio,Threshold
0,158.2324974300962,66.51864460431614,1.7584189194919126,1.0
1,158.47981763100782,66.50401595290198,1.7601073857357439,1.5
2,158.75442284244423,66.49180407066237,1.761861510944232,2.0
3,159.61827877668404,66.53442124959462,1.7661286861460344,2.5
4,160.26975846241282,66.54984580718008,1.769623032747778,3.0
5,161.2717871183213,66.56726053164238,1.775072746499565,3.5
6,162.35594580539075,66.58464591465312,1.781008926886329,4.0
7,162.43513556113834,66.54092330001448,1.7822465487324952,4.5
8,162.89071068233727,66.46994474261086,1.7860523399027777,5.0
9,162.15457415490917,66.47245315852514,1.7818002928535954,5.5
10,161.56325423535046,66.30235268784982,1.7813393525052321,6.0
11,163.51190175601306,66.45701439505756,1.7896316719972307,6.5
12,163.2128208522383,66.43043284708496,1.7885024516328432,7.0
13,165.66591590921846,66.45078164503097,1.802078166175706,7.5
14,165.59638842751193,66.50165562702998,1.8008197836127628,8.0
15,165.2694923712501,66.44244015986246,1.8000616986462554,8.5
16,165.090722393695,66.38418641455685,1.800110407483924,9.0
17,166.0947540849704,66.34913534355883,1.806461481603357,9.5
18,169.62732041556646,66.41200179970124,1.825096477375978,10.0
19,168.48549670185426,66.42210524719405,1.8184262848076573,10.5
20,164.751694646821,66.29259292864027,1.7997586722534846,11.0
21,167.94731995709208,66.55128468162998,1.8133525370417258,11.5
22,167.36428648475749,66.47688560939173,1.8114222731198897,12.0
23,166.32276964145407,66.33066623549166,1.8080453447109917,12.5
24,168.20915601327297,66.2091445399173,1.8206922578997282,13.0
25,171.24049646577734,66.4493768672553,1.8331682604856598,13.5
26,173.8398383689879,66.60338816273858,1.8445624747713094,14.0
27,174.43543426086313,66.61000149221795,1.847792989168701,14.5
28,173.7441987104408,66.87192882390094,1.8393754218045464,15.0
29,175.3806365135714,66.7473804176287,1.8505559136195704,15.5
30,175.9019261253932,66.79380284300306,1.852617201781475,16.0
31,170.55616685355452,66.96657635830789,1.8202504878573174,16.5
32,172.7751141744433,66.95939960775618,1.8325148217918024,17.0
33,174.6072477502072,66.95475760328559,1.8425705844017446,17.5
34,172.6543079302004,66.88096668874168,1.833303381572306,18.0
35,173.81076330629463,66.9778231156029,1.837960062831353,18.5
36,172.53210652033687,66.61468558575228,1.8374592329296422,19.0
37,176.49931955276278,66.74419274420133,1.8568571725568823,19.5
38,174.76272249758367,66.62124799700456,1.8496946602349849,20.0
39,179.72972085671222,66.50707160447324,1.8783904596868333,20.5
40,177.74184971561078,67.1078332306898,1.8567363692446341,21.0
41,178.93741118277774,67.07026855161513,1.8639270343654226,21.5
42,176.8669934017422,66.67049651695949,1.8600254509390062,22.0
43,177.36940565288796,66.57432200081315,1.864460928268457,22.5
44,175.01162923189497,66.51553977963212,1.8527422945842518,23.0
45,176.91589543449862,67.04304947881427,1.8533075257381597,23.5
46,171.5847280507194,66.53556686630681,1.8338257000186602,24.0
47,171.52348703735768,66.51816046123218,1.8337749297888306,24.5
48,172.20377590718542,66.59830379195336,1.8361434473010334,25.0
49,173.1655194449722,67.10348528725999,1.8321896930154933,25.5
50,173.75538044035306,66.88616790593457,1.8393051377878118,26.0
51,173.56865772802718,66.85485144230222,1.8389132109636777,26.5
52,174.20804036408293,66.85929465535008,1.842341655728923,27.0
53,178.83886867602126,67.32305055619226,1.8587045901591368,27.5
54,180.30747493365965,67.39712734815025,1.8654625760667332,28.0
55,179.67071189306526,68.20037198643146,1.8479322325834082,28.5
56,179.26697604055047,67.90926426676366,1.8512468694822417,29.0
57,176.70907324337276,67.65525942632571,1.8424060501338098,29.5
58,174.14770388656723,67.97641640669512,1.8233265473457299,30.0
59,175.8179682437862,68.46380589824362,1.823087449445905,30.5
60,176.92445817462183,68.4625651178815,1.8288117149917569,31.0
61,174.57184436282867,66.85215234360228,1.8438663233852548,31.5
62,177.59888690599234,68.59048908070807,1.8303757480558673,32.0
63,178.64694820205202,67.33013759899455,1.8574191547306589,32.5
64,177.767260098662,67.2437617735203,1.8543748406765581,33.0
65,177.76268671713035,67.23538387386377,1.8545078644975075,33.5
66,177.89215246347814,67.2346182009882,1.8552152688906565,34.0
67,169.90260758274457,67.47479455449596,1.807815401576361,34.5
68,167.14915263035928,66.72669279852414,1.8051103639404105,35.0
69,163.476986124729,66.66629100616697,1.785432503768408,35.5
70,167.0204999301189,67.25936084360322,1.7943861266465984,36.0
71,167.31165859352,67.28418987770827,1.7955698185946756,36.5
72,178.1309867901576,68.72971257989303,1.829878824593091,37.0
73,172.28881165601447,68.44164163122738,1.8037624529375724,37.5
74,172.56755966265848,68.48145623333974,1.8045950916295628,38.0
75,172.69415453124304,68.46333015095975,1.8055417998635401,38.5
76,172.74654678378835,68.48232752329388,1.8055257414492722,39.0
77,172.88804690036383,67.56944066935068,1.8216863649160697,39.5
78,172.88804690036383,67.56944066935068,1.8216863649160697,40.0
79,176.43240618700798,67.93540457928884,1.8345230252213565,40.5
80,181.2793870851377,69.10526403994666,1.839779846975033,41.0
81,173.48629146578557,67.62437933317554,1.8235301165463953,41.5
82,193.99997442068258,68.86927013937702,1.9079790217407584,42.0
83,192.61932967662906,68.37073781845156,1.9099759961401204,42.5
84,192.40250651769935,68.3644587468565,1.9089934539394051,43.0
85,194.15722079683982,68.56767207354743,1.9140645262778828,43.5
86,182.37475774174575,67.0060084701738,1.882078053897127,44.0
87,183.19803634950645,66.99354132674799,1.8866861641031798,44.5
88,183.19803634950645,66.99354132674799,1.8866861641031798,45.0
89,181.22416186459301,67.76858740118635,1.862340200797039,45.5
90,182.32262776647903,67.86070342574403,1.8665267639616339,46.0
91,187.6477305174481,68.01211287946943,1.8906388449401783,46.5
92,187.6477305174481,68.01211287946943,1.8906388449401783,47.0
93,188.63096841204938,68.18519390556045,1.8926216355813223,47.5
94,189.492341856099,68.15444192896507,1.8975484161196616,48.0
95,189.492341856099,68.15444192896507,1.8975484161196616,48.5
96,189.492341856099,68.15444192896507,1.8975484161196616,49.0
97,189.492341856099,68.15444192896507,1.8975484161196616,49.5
98,189.492341856099,68.15444192896507,1.8975484161196616,50.0
99,192.09720118625384,68.24576477480984,1.908924165307192,50.5
100,192.52397089691394,68.34119094115698,1.9093974322587157,51.0
101,190.85070902839192,68.19877170578202,1.9036880986325257,51.5
102,193.50438082417077,68.29038497589704,1.915227466622427,52.0
103,193.50438082417077,68.29038497589704,1.915227466622427,52.5
104,193.50438082417077,68.29038497589704,1.915227466622427,53.0
105,193.50438082417077,68.29038497589704,1.915227466622427,53.5
106,193.55476452498456,68.30178371236886,1.9152808725017054,54.0
107,195.43170307285297,68.17455784681316,1.9269065530587144,54.5
108,205.16504463928388,69.13275643845651,1.9561480435558463,55.0
109,207.99939622478877,69.2226281084938,1.9677458121952884,55.5
110,209.01979439699775,69.25942100182134,1.97185920698265,56.0
111,209.01979439699775,69.25942100182134,1.97185920698265,56.5
112,208.45485827587217,69.02147342809445,1.9736212066704244,57.0
113,208.45485827587217,69.02147342809445,1.9736212066704244,57.5
114,205.67933613103483,68.26901075306291,1.974998372203714,58.0
115,205.67933613103483,68.26901075306291,1.974998372203714,58.5
116,209.0076770817137,68.38799774158534,1.9884199492939651,59.0
117,211.90230160069814,68.55572292510507,1.998853484859531,59.5
118,211.90230160069814,68.55572292510507,1.998853484859531,60.0
119,218.05339780799272,69.16875164081566,2.0150114765926004,60.5
120,218.05339780799272,69.16875164081566,2.0150114765926004,61.0
121,222.15984111746297,69.28797438128036,2.0312080927824145,61.5
122,222.15984111746297,69.28797438128036,2.0312080927824145,62.0
123,169.1157605399564,73.24942724905556,1.7156281364601036,62.5
124,169.5212297441563,73.25679532003126,1.7175994457874335,63.0
125,169.5212297441563,73.25679532003126,1.7175994457874335,63.5
126,170.0674685033651,73.27416541235554,1.7201506958012125,64.0
127,170.0674685033651,73.27416541235554,1.7201506958012125,64.5
128,172.93966292142517,73.50238725917735,1.7301453509399602,65.0
129,172.93966292142517,73.50238725917735,1.7301453509399602,65.5
130,172.93966292142517,73.50238725917735,1.7301453509399602,66.0
131,172.93966292142517,73.50238725917735,1.7301453509399602,66.5
132,172.93966292142517,73.50238725917735,1.7301453509399602,67.0
133,172.93966292142517,73.50238725917735,1.7301453509399602,67.5
134,174.1335479414309,73.49946466578508,1.736128827641198,68.0
135,175.2428027897181,73.49498587081541,1.741705971702409,68.5
136,175.2428027897181,73.49498587081541,1.741705971702409,69.0
137,176.1715168368052,73.49139991825756,1.7463626117626816,69.5
138,176.1715168368052,73.49139991825756,1.7463626117626816,70.0
139,176.6270739883141,73.49864263151797,1.7485216248992106,70.5
140,177.24630945127672,73.51537444979444,1.7513558144309802,71.0
141,177.24630945127672,73.51537444979444,1.7513558144309802,71.5
142,175.8409007401874,73.69709581343437,1.7419491419805677,72.0
143,175.35521551712546,73.59932526048165,1.7409517505811012,72.5
144,177.02264767923958,73.62831798519932,1.7487572166519976,73.0
145,177.02264767923958,73.62831798519932,1.7487572166519976,73.5
146,177.1157948386243,73.64608620285702,1.7489756463575374,74.0
147,171.48930246607046,73.93198191545241,1.7169790649966366,74.5
148,171.48930246607046,73.93198191545241,1.7169790649966366,75.0
149,171.48930246607046,73.93198191545241,1.7169790649966366,75.5
150,171.48930246607046,73.93198191545241,1.7169790649966366,76.0
151,171.37793828193404,73.78761752201764,1.7185732448281432,76.5
152,171.37793828193404,73.78761752201764,1.7185732448281432,77.0
153,171.3970019050499,73.77037740871921,1.7189372777657759,77.5
154,171.3970019050499,73.77037740871921,1.7189372777657759,78.0
155,171.3970019050499,73.77037740871921,1.7189372777657759,78.5
156,171.3970019050499,73.77037740871921,1.7189372777657759,79.0
157,171.19539386828336,73.03966818926631,1.727700604777275,79.5
158,189.0488048853024,71.71470460951541,1.836232823006134,80.0
159,187.72953504926,71.89395152534827,1.8270736708598456,80.5
160,189.69105224577794,71.94127300623487,1.8357989478536294,81.0
161,189.69105224577794,71.94127300623487,1.8357989478536294,81.5
162,169.64859215615596,74.6541344825734,1.7006111849608667,82.0
163,169.64859215615596,74.6541344825734,1.7006111849608667,82.5
164,169.64859215615596,74.6541344825734,1.7006111849608667,83.0
165,169.64859215615596,74.6541344825734,1.7006111849608667,83.5
