date,open,high,low,close,adjclose,volume,dividend,split
2019-01-01,79.16275787353516,81.25802612304688,78.31517028808594,81.05113983154297,81.05113983154297,88078737.0,0.0,1.0
2019-01-02,81.31298065185547,84.54913330078125,80.58007049560547,84.00222778320312,84.00222778320312,97837934.0,0.0,1.0
2019-01-03,83.89569091796875,84.62538146972656,80.51360321044922,80.86167907714844,80.86167907714844,107808622.0,0.0,1.0
2019-01-04,80.87962341308594,82.92642974853516,79.60222625732422,81.19796752929688,81.19796752929688,88034486.0,0.0,1.0
2019-01-05,81.01923370361328,82.10063171386719,80.26758575439453,80.60916137695312,80.60916137695312,116893026.0,0.0,1.0
2019-01-06,80.57821655273438,86.30841827392578,79.87345123291016,85.83499908447266,85.83499908447266,108093795.0,0.0,1.0
2019-01-07,86.00293731689453,86.71671295166016,82.88850402832031,83.34038543701172,83.34038543701172,115327298.0,0.0,1.0
2019-01-08,83.45164489746094,84.1285171508789,80.97692108154297,81.67923736572266,81.67923736572266,97001748.0,0.0,1.0
2019-01-09,81.67643737792969,87.30931854248047,81.52677154541016,85.79923248291016,85.79923248291016,107500924.0,0.0,1.0
2019-01-10,85.85186767578125,86.57118225097656,71.92198944091797,73.78189849853516,73.78189849853516,136869558.0,0.0,1.0
2019-01-11,73.60516357421875,75.14596557617188,72.79637908935547,73.78262329101562,73.78262329101562,115955105.0,0.0,1.0
2019-01-12,73.87705993652344,74.60770416259766,72.98792266845703,73.60978698730469,73.60978698730469,123278278.0,0.0,1.0
2019-01-13,73.60818481445312,74.34650421142578,69.35824584960938,70.26399993896484,70.26399993896484,128458986.0,0.0,1.0
2019-01-14,70.43006896972656,74.39822387695312,69.74966430664062,72.97899627685547,72.97899627685547,137162316.0,0.0,1.0
2019-01-15,72.90188598632812,73.2737808227539,69.85118865966797,70.72241973876953,70.72241973876953,170689875.0,0.0,1.0
2019-01-16,70.63886260986328,72.54273223876953,70.21684265136719,71.28009796142578,71.28009796142578,157274044.0,0.0,1.0
2019-01-17,71.56367492675781,72.61431884765625,70.6173324584961,72.40779113769531,72.40779113769531,160688845.0,0.0,1.0
2019-01-18,72.40658569335938,72.66542053222656,71.08818054199219,71.60670471191406,71.60670471191406,198778863.0,0.0,1.0
2019-01-19,71.71790313720703,74.49085235595703,71.57286071777344,73.96575164794922,73.96575164794922,173266128.0,0.0,1.0
2019-01-20,73.86990356445312,74.02937316894531,69.30751037597656,69.89083862304688,69.89083862304688,242808317.0,0.0,1.0
2019-01-21,70.0413589477539,70.34822082519531,69.12305450439453,69.90728759765625,69.90728759765625,163197553.0,0.0,1.0
2019-01-22,69.92217254638672,72.31301879882812,69.42350006103516,71.71509552001953,71.71509552001953,138943879.0,0.0,1.0
2019-01-23,71.77706909179688,73.68022918701172,70.43656158447266,71.07149505615234,71.07149505615234,173653586.0,0.0,1.0
2019-01-24,71.06764221191406,74.12751007080078,70.60449981689453,73.06121063232422,73.06121063232422,165476901.0,0.0,1.0
2019-01-25,73.24232482910156,74.47038269042969,73.17051696777344,73.82723999023438,73.82723999023438,170704888.0,0.0,1.0
2019-01-26,73.79337310791016,74.75210571289062,73.51422119140625,74.15569305419922,74.15569305419922,160830168.0,0.0,1.0
2019-01-27,74.17767333984375,74.17767333984375,71.39990234375,71.39990234375,71.39990234375,162049523.0,0.0,1.0
2019-01-28,71.44744110107422,71.45939636230469,66.77751159667969,68.13201904296875,68.13201904296875,941544091.0,0.0,1.0
2019-01-29,68.09760284423828,69.05907440185547,66.94925689697266,68.24979400634766,68.24979400634766,166904205.0,0.0,1.0
2019-01-30,68.16213989257812,69.95539093017578,67.27647399902344,69.29988098144531,69.29988098144531,153059006.0,0.0,1.0
2019-01-31,69.26883697509766,69.82660675048828,68.06822204589844,68.26009368896484,68.26009368896484,140199492.0,0.0,1.0
2019-02-01,68.34667205810547,68.53805541992188,67.25762939453125,67.48825073242188,67.48825073242188,179787292.0,0.0,1.0
2019-02-02,67.39006805419922,68.01181030273438,66.7372055053711,67.97382354736328,67.97382354736328,152279085.0,0.0,1.0
2019-02-03,67.9925308227539,68.10138702392578,66.29124450683594,66.89551544189453,66.89551544189453,161289431.0,0.0,1.0
2019-02-04,67.02581024169922,67.3499755859375,66.40677642822266,67.02269744873047,67.02269744873047,158567871.0,0.0,1.0
2019-02-05,66.8549575805664,68.61052703857422,66.53436279296875,68.1593246459961,68.1593246459961,159410275.0,0.0,1.0
2019-02-06,68.34302520751953,68.41597747802734,65.47444152832031,65.70848846435547,65.70848846435547,188686597.0,0.0,1.0
2019-02-07,65.74919891357422,67.5651626586914,65.62020111083984,67.24979400634766,67.24979400634766,151346661.0,0.0,1.0
2019-02-08,67.26185607910156,73.85336303710938,66.8708267211914,73.85336303710938,73.85336303710938,181160600.0,0.0,1.0
2019-02-09,73.85592651367188,75.29627227783203,73.09706115722656,74.23143768310547,74.23143768310547,169940905.0,0.0,1.0
2019-02-10,74.2406234741211,75.4959716796875,72.9994888305664,75.4959716796875,75.4959716796875,177539073.0,0.0,1.0
2019-02-11,75.52139282226562,81.77755737304688,74.72850036621094,80.1602554321289,80.1602554321289,227879067.0,0.0,1.0
2019-02-12,80.20567321777344,83.32585144042969,78.63734436035156,82.67536163330078,82.67536163330078,236892784.0,0.0,1.0
2019-02-13,82.71778106689453,83.17186737060547,80.16764068603516,80.53193664550781,80.53193664550781,215409826.0,0.0,1.0
2019-02-14,80.57543182373047,81.21485137939453,78.08860778808594,78.51866149902344,78.51866149902344,196698077.0,0.0,1.0
2019-02-15,78.58387756347656,80.33964538574219,77.82533264160156,79.15069580078125,79.15069580078125,215175325.0,0.0,1.0
2019-02-16,79.12152099609375,80.86336517333984,79.09862518310547,79.59675598144531,79.59675598144531,193025119.0,0.0,1.0
2019-02-17,79.6694107055664,80.5218276977539,78.51081085205078,79.75164031982422,79.75164031982422,206403616.0,0.0,1.0
2019-02-18,79.73616790771484,87.02749633789062,79.66685485839844,86.56170654296875,86.56170654296875,289853373.0,0.0,1.0
2019-02-19,86.63545227050781,90.22370147705078,86.16568756103516,88.15667724609375,88.15667724609375,285735176.0,0.0,1.0
2019-02-20,88.21952819824219,88.39037322998047,85.1031265258789,87.9103012084961,87.9103012084961,260540776.0,0.0,1.0
2019-02-21,87.96727752685547,88.9415512084961,84.49397277832031,85.60530090332031,85.60530090332031,236314511.0,0.0,1.0
2019-02-22,85.5987777709961,87.24049377441406,85.18559265136719,86.76394653320312,86.76394653320312,245055087.0,0.0,1.0
2019-02-23,86.66543579101562,90.3665771484375,85.48246765136719,90.08045959472656,90.08045959472656,250962021.0,0.0,1.0
