date,open,high,low,close,adjclose,volume,dividend,split
2019-01-01,30.458393096923828,32.09757995605469,30.264280319213867,31.979930877685547,31.979930877685547,379429124,0,1
2019-01-02,32.0212287902832,33.7933235168457,31.765974044799805,33.43368148803711,33.43368148803711,414331917,0,1
2019-01-03,33.353572845458984,33.42070388793945,31.592479705810547,32.02669906616211,32.02669906616211,345068248,0,1
2019-01-04,32.01652526855469,33.02334976196289,31.437559127807617,32.40416717529297,32.40416717529297,391010579,0,1
2019-01-05,32.34554672241211,36.14344024658203,32.34479522705078,34.936866760253906,34.936866760253906,640607603,0,1
2019-01-06,34.84721755981445,39.95914077758789,34.784061431884766,39.29885482788086,39.29885482788086,809493170,0,1
2019-01-07,39.27975082397461,39.647560119628906,37.61374282836914,37.8062744140625,37.8062744140625,586891612,0,1
2019-01-08,37.91899108886719,40.95065689086914,37.91899108886719,39.47971725463867,39.47971725463867,643946958,0,1
2019-01-09,39.44645309448242,40.27861404418945,38.90272521972656,38.98553466796875,38.98553466796875,504601882,0,1
2019-01-10,38.98713684082031,39.52403259277344,33.0317497253418,33.86600875854492,33.86600875854492,701124436,0,1
2019-01-11,33.683475494384766,34.09872817993164,32.046043395996094,32.32762908935547,32.32762908935547,628980636,0,1
2019-01-12,32.456207275390625,32.938995361328125,32.0305061340332,32.38442611694336,32.38442611694336,491524393,0,1
2019-01-13,32.39582443237305,33.13856506347656,30.12771224975586,30.332897186279297,30.332897186279297,564244096,0,1
2019-01-14,30.378097534179688,32.73394775390625,30.310152053833008,32.35824203491211,32.35824203491211,593098937,0,1
2019-01-15,32.38420486450195,32.706947326660156,31.079927444458008,31.507068634033203,31.507068634033203,527294087,0,1
2019-01-16,31.438589096069336,32.24639129638672,31.26805877685547,31.823415756225586,31.823415756225586,539347965,0,1
2019-01-17,31.85011100769043,31.94688606262207,30.6761474609375,31.88865089416504,31.88865089416504,609389196,0,1
2019-01-18,31.913450241088867,31.940603256225586,30.9555721282959,31.311487197875977,31.311487197875977,566482194,0,1
2019-01-19,31.480209350585938,33.11235809326172,31.368427276611328,32.550724029541016,32.550724029541016,585789956,0,1
2019-01-20,32.49004364013672,33.35414505004883,30.935497283935547,31.176406860351562,31.176406860351562,584024740,0,1
2019-01-21,31.188655853271484,31.389183044433594,30.9566650390625,31.21286964416504,31.21286964416504,531048792,0,1
2019-01-22,31.21330451965332,32.019771575927734,30.324674606323242,31.684425354003906,31.684425354003906,589374366,0,1
2019-01-23,31.669023513793945,32.386165618896484,31.558425903320312,32.001956939697266,32.001956939697266,613521887,0,1
2019-01-24,32.04296875,33.0421257019043,31.427627563476562,32.77610778808594,32.77610778808594,614405337,0,1
2019-01-25,32.8204345703125,33.2095947265625,32.273338317871094,32.9818115234375,32.9818115234375,661476019,0,1
2019-01-26,32.967960357666016,33.95001220703125,32.86662673950195,33.1505241394043,33.1505241394043,694481467,0,1
2019-01-27,33.08196258544922,33.34574890136719,32.080501556396484,32.59283447265625,32.59283447265625,678149673,0,1
2019-01-28,32.51712417602539,32.71674728393555,30.52311134338379,31.19925880432129,31.19925880432129,812860294,0,1
2019-01-29,31.235544204711914,31.457534790039062,30.4372501373291,31.097110748291016,31.097110748291016,707842399,0,1
2019-01-30,31.066558837890625,32.08937454223633,30.863515853881836,31.930953979492188,31.930953979492188,694822147,0,1
2019-01-31,31.89085578918457,32.43729782104492,31.39546012878418,31.652175903320312,31.652175903320312,654137406,0,1
2019-02-01,31.71952247619629,33.44944381713867,31.12713623046875,32.82707977294922,32.82707977294922,825977655,0,1
2019-02-02,32.8179817199707,34.557167053222656,32.728092193603516,34.39482879638672,34.39482879638672,829064166,0,1
2019-02-03,34.431209564208984,34.56844711303711,33.11767578125,33.43925476074219,33.43925476074219,820461890,0,1
2019-02-04,33.464359283447266,34.42838668823242,33.464359283447266,34.10862731933594,34.10862731933594,740036503,0,1
