date,open,high,low,close,adjclose,volume,dividend,split
2019-01-01,133.41815185546875,141.3975067138672,132.6507110595703,140.8194122314453,140.8194122314453,2258709868.0,0.0,1.0
2019-01-02,141.51951599121094,156.92913818359375,140.6509552001953,155.0476837158203,155.0476837158203,3328240369.0,0.0,1.0
2019-01-03,155.196044921875,155.86305236816406,147.1983642578125,149.135009765625,149.135009765625,2676164880.0,0.0,1.0
2019-01-04,148.9128875732422,156.8789825439453,147.9071044921875,154.58193969726562,154.58193969726562,3126192535.0,0.0,1.0
2019-01-05,154.33741760253906,160.82489013671875,154.33741760253906,155.6385955810547,155.6385955810547,3338211928.0,0.0,1.0
2019-01-06,155.80422973632812,159.37144470214844,152.08592224121094,157.74620056152344,157.74620056152344,3231294371.0,0.0,1.0
2019-01-07,157.8094940185547,158.45042419433594,151.15072631835938,151.69921875,151.69921875,2712108387.0,0.0,1.0
2019-01-08,151.96754455566406,153.6257781982422,148.66954040527344,150.35963439941406,150.35963439941406,2459808140.0,0.0,1.0
2019-01-09,150.5546875,153.62225341796875,150.2883758544922,150.80311584472656,150.80311584472656,2369241196.0,0.0,1.0
2019-01-10,150.843505859375,152.1482696533203,126.52937316894531,128.62518310546875,128.62518310546875,3397734455.0,0.0,1.0
2019-01-11,127.81396484375,130.1659393310547,125.24494171142578,127.54832458496094,127.54832458496094,2667585233.0,0.0,1.0
2019-01-12,127.52808380126953,128.66612243652344,125.4467544555664,125.9665298461914,125.9665298461914,2212109224.0,0.0,1.0
2019-01-13,125.9072265625,126.26787567138672,116.08596801757812,116.8978042602539,116.8978042602539,2268263943.0,0.0,1.0
2019-01-14,116.97909545898438,130.8567352294922,116.96755981445312,129.0687255859375,129.0687255859375,2798085735.0,0.0,1.0
2019-01-15,129.1726837158203,130.74356079101562,120.3115234375,122.03271484375,122.03271484375,2735449164.0,0.0,1.0
2019-01-16,121.80924224853516,127.11824798583984,121.44141387939453,123.54705810546875,123.54705810546875,2746469339.0,0.0,1.0
2019-01-17,123.57353973388672,124.27072143554688,120.81703186035156,123.7419204711914,123.7419204711914,2594091284.0,0.0,1.0
2019-01-18,123.65465545654297,123.84169006347656,120.24190521240234,121.01026153564453,121.01026153564453,2305389799.0,0.0,1.0
2019-01-19,121.61442565917969,125.90422821044922,121.1610336303711,124.5190200805664,124.5190200805664,3048261797.0,0.0,1.0
2019-01-20,124.63240051269531,125.07038879394531,118.70232391357422,119.4748306274414,119.4748306274414,2964108269.0,0.0,1.0
2019-01-21,119.63645935058594,119.71543884277344,116.15744018554688,117.15785217285156,117.15785217285156,2421720342.0,0.0,1.0
2019-01-22,117.11075592041016,119.66434478759766,114.67668151855469,118.74755096435547,118.74755096435547,2552507404.0,0.0,1.0
2019-01-23,118.71381378173828,119.42279815673828,116.37664794921875,117.45260620117188,117.45260620117188,2556952198.0,0.0,1.0
2019-01-24,117.46278381347656,118.0321044921875,116.00679779052734,117.36288452148438,117.36288452148438,2520843419.0,0.0,1.0
2019-01-25,117.59495544433594,117.80299377441406,115.83015441894531,116.37834167480469,116.37834167480469,2606881898.0,0.0,1.0
2019-01-26,116.37352752685547,118.08411407470703,115.98057556152344,116.48873901367188,116.48873901367188,2412181168.0,0.0,1.0
2019-01-27,116.51031494140625,116.68540954589844,113.40528869628906,113.40528869628906,113.40528869628906,2775888286.0,0.0,1.0
2019-01-28,113.28523254394531,113.688232421875,103.33646392822266,106.58997344970703,106.58997344970703,3366895504.0,0.0,1.0
2019-01-29,106.72195434570312,107.16578674316406,103.99922943115234,105.59821319580078,105.59821319580078,2900418605.0,0.0,1.0
2019-01-30,105.4072036743164,109.4529800415039,104.84379577636719,108.90753936767578,108.90753936767578,2874370354.0,0.0,1.0
2019-01-31,108.90077209472656,110.45835876464844,106.52535247802734,107.0610122680664,107.0610122680664,2828796030.0,0.0,1.0
2019-02-01,107.1476821899414,108.63871002197266,105.04650115966797,107.60978698730469,107.60978698730469,2541271518.0,0.0,1.0
2019-02-02,107.46641540527344,110.65387725830078,106.76402282714844,110.43025970458984,110.43025970458984,2385157837.0,0.0,1.0
2019-02-03,110.49031829833984,110.82735443115234,106.5639877319336,107.49266815185547,107.49266815185547,2519334756.0,0.0,1.0
2019-02-04,107.62582397460938,108.70103454589844,107.06742095947266,107.82160186767578,107.82160186767578,2491888674.0,0.0,1.0
2019-02-05,107.62816619873047,108.1347885131836,106.90989685058594,107.44351959228516,107.44351959228516,2515863998.0,0.0,1.0
2019-02-06,107.56930541992188,107.56930541992188,102.93456268310547,104.9192886352539,104.9192886352539,2593048199.0,0.0,1.0
2019-02-07,104.83577728271484,106.05887603759766,104.40913391113281,104.5353012084961,104.5353012084961,2326764622.0,0.0,1.0
2019-02-08,104.64505004882812,119.8058090209961,104.1944351196289,119.26774597167969,119.26774597167969,3656841346.0,0.0,1.0
2019-02-09,119.214111328125,120.68973541259766,118.00040435791016,119.4308853149414,119.4308853149414,2884650400.0,0.0,1.0
2019-02-10,119.40896606445312,124.85362243652344,117.10577392578125,124.80648803710938,124.80648803710938,3148766590.0,0.0,1.0
2019-02-11,124.87153625488281,124.87153625488281,120.31175231933594,121.29839324951172,121.29839324951172,3222473887.0,0.0,1.0
2019-02-12,121.17857360839844,123.46829986572266,119.60002899169922,122.5722885131836,122.5722885131836,3149576428.0,0.0,1.0
2019-02-13,122.5442886352539,125.55069732666016,121.61250305175781,122.55360412597656,122.55360412597656,3386585799.0,0.0,1.0
2019-02-14,122.41698455810547,124.45198822021484,121.33489227294922,121.39020538330078,121.39020538330078,3331701627.0,0.0,1.0
2019-02-15,121.45369720458984,123.66012573242188,121.37191772460938,122.10038757324219,122.10038757324219,3021741614.0,0.0,1.0
2019-02-16,122.39645385742188,124.13481140136719,122.29530334472656,123.26021575927734,123.26021575927734,2905833287.0,0.0,1.0
2019-02-17,123.18208312988281,134.46009826660156,123.09160614013672,133.598876953125,133.598876953125,4236081129.0,0.0,1.0
2019-02-18,133.0325469970703,147.68658447265625,133.00193786621094,146.09837341308594,146.09837341308594,5387525773.0,0.0,1.0
2019-02-19,146.39881896972656,149.9299774169922,145.1284637451172,145.34617614746094,145.34617614746094,5310842625.0,0.0,1.0
2019-02-20,145.1727294921875,149.55433654785156,142.5021209716797,149.55433654785156,149.55433654785156,4500094964.0,0.0,1.0
2019-02-21,149.35232543945312,149.35232543945312,144.56381225585938,146.13084411621094,146.13084411621094,3995766856.0,0.0,1.0
2019-02-22,146.07325744628906,149.26861572265625,145.20654296875,149.0924530029297,149.0924530029297,3731099283.0,0.0,1.0
