Date,Open,High,Low,Close,Adj Close,Volume
2008-01-01,98.239998,98.239998,95.790001,97.989998,54.592724,6200
2008-02-01,98.019997,99.389999,88.860001,94.570000,52.687355,91400
2008-03-01,96.400002,102.709999,92.500000,99.930000,55.673542,41600
2008-04-01,98.559998,102.830002,91.849998,95.000000,53.293293,20200
2008-05-01,96.769997,96.769997,89.000000,91.389999,51.268127,37700
2008-06-01,91.769997,95.739998,89.349998,95.589996,53.624268,55600
2008-07-01,96.680000,99.000000,91.699997,92.849998,52.551666,31800
2008-08-01,92.849998,99.010002,92.320000,98.459999,55.726856,38900
2008-09-01,100.309998,111.000000,94.669998,101.000000,57.164444,477700
2008-10-01,104.599998,112.500000,98.000000,98.889999,56.483444,297200
2008-11-01,96.099998,125.000000,96.099998,121.769997,69.551941,342900
2008-12-01,125.000000,167.960007,123.000000,145.880005,83.322952,399400
2009-01-01,148.619995,149.929993,114.070000,114.559998,66.052795,270700
2009-02-01,118.989998,122.440002,111.260002,112.970001,65.136024,241900
2009-03-01,115.589996,122.919998,110.000000,117.620003,67.817093,217700
2009-04-01,119.000000,119.000000,102.580002,103.360001,60.094494,167300
2009-05-01,105.169998,105.169998,91.199997,97.930000,56.937447,141200
2009-06-01,94.750000,100.029999,87.379997,99.300003,57.733974,180000
2009-07-01,98.300003,102.970001,90.879997,98.900002,58.174400,145900
2009-08-01,98.269997,105.000000,92.000000,103.500000,60.880177,418400
2009-09-01,102.900002,107.000000,98.510002,106.150002,62.438972,442100
2009-10-01,106.750000,110.220001,96.250000,99.620003,59.099426,474700
2009-11-01,99.000000,100.570000,93.879997,99.949997,59.295193,254500
2009-12-01,99.000000,99.720001,76.279999,78.870003,46.789505,436100
2010-01-01,78.099998,81.629997,75.730003,81.099998,55.544868,390900
2010-02-01,80.559998,81.690002,75.510002,80.500000,55.133911,400500
2010-03-01,80.360001,80.500000,75.010002,76.330002,52.277897,258800
2010-04-01,75.760002,80.949997,74.089996,80.949997,56.024071,225200
2010-05-01,80.489998,92.639999,80.099998,87.760002,60.737152,754400
2010-06-01,89.120003,94.120003,85.879997,94.120003,65.138817,594800
2010-07-01,94.839996,98.500000,88.339996,92.010002,64.308205,838400
2010-08-01,94.320000,105.320000,89.250000,103.860001,72.590492,1184900
2010-09-01,102.180000,102.570000,92.279999,98.400002,68.774345,1229400
2010-10-01,97.169998,99.000000,87.750000,89.410004,63.067432,536800
2010-11-01,90.820000,92.870003,80.120003,87.739998,61.889442,798800
2010-12-01,86.120003,86.720001,78.000000,82.800003,58.404911,464300
2011-01-01,81.070000,82.559998,76.449997,77.669998,55.645775,502400
2011-02-01,76.580002,80.089996,74.129997,79.769997,57.150291,435700
2011-03-01,79.320000,82.500000,76.199997,78.879997,56.512657,342200
2011-04-01,78.900002,81.570000,75.900002,81.339996,58.860786,287200
2011-05-01,81.070000,86.449997,81.070000,86.000000,62.232948,759900
2011-06-01,86.589996,88.000000,80.269997,81.430000,58.925915,514000
2011-07-01,82.199997,86.860001,81.040001,86.309998,63.098850,480000
2011-08-01,85.849998,111.000000,85.849998,100.440002,73.428917,993000
2011-09-01,101.000000,133.729996,99.750000,123.400002,90.214325,1034800
2011-10-01,126.470001,130.979996,106.019997,115.160004,84.810364,1071800
2011-11-01,120.290001,128.589996,115.430000,119.139999,87.741440,782400
2011-12-01,117.750000,129.399994,116.000000,121.940002,89.803535,584900
2012-01-01,119.480003,122.089996,112.930000,120.080002,91.091423,659000
2012-02-01,119.250000,119.250000,111.190002,116.139999,88.102570,761800
2012-03-01,114.180000,116.940002,104.970001,107.650002,81.662140,721900
2012-04-01,108.940002,116.639999,105.459999,114.879997,87.788223,349500
2012-05-01,115.360001,133.679993,113.239998,131.059998,100.152550,1070700
2012-06-01,133.500000,135.759995,125.870003,127.269997,97.256310,888400
2012-07-01,127.650002,138.520004,127.370003,134.669998,103.617203,602600
2012-08-01,133.800003,136.440002,120.800003,131.250000,100.985786,899600
2012-09-01,130.550003,131.830002,117.059998,125.000000,96.176964,737400
2012-10-01,125.330002,126.150002,119.000000,124.510002,96.536682,419500
2012-11-01,123.879997,130.660004,121.620003,126.730003,98.257950,536500
2012-12-01,125.879997,129.110001,114.690002,116.000000,89.938629,596500
2013-01-01,113.779999,115.320000,108.949997,110.169998,89.965210,720800
2013-02-01,111.480003,113.669998,108.000000,111.879997,91.361633,297200
2013-03-01,112.599998,113.309998,107.000000,110.320000,90.087730,612900
2013-04-01,110.290001,119.410004,110.269997,118.400002,97.365700,526900
2013-05-01,119.239998,120.510002,104.820000,106.830002,87.851143,816700
2013-06-01,105.660004,110.029999,97.290001,101.050003,83.098007,497000
2013-07-01,100.870003,102.290001,94.889999,97.400002,80.812325,400600
2013-08-01,94.889999,97.220001,89.949997,96.290001,79.891357,861900
2013-09-01,94.790001,96.500000,90.989998,95.300003,79.069969,587600
2013-10-01,94.970001,98.800003,92.790001,97.099998,81.067268,710600
2013-11-01,96.410004,96.459999,89.639999,92.860001,77.527382,596900
2013-12-01,92.400002,92.800003,88.139999,88.769997,74.112686,663700
2014-01-01,88.589996,97.430000,88.589996,97.389999,82.418610,1494800
2014-02-01,97.190002,99.129997,93.820000,97.730003,82.706345,1268900
2014-03-01,98.830002,100.570000,94.070000,98.830002,83.637245,1203500
2014-04-01,98.019997,103.349998,96.440002,101.739998,86.779602,1397000
2014-05-01,101.720001,107.500000,101.070000,105.910004,90.336433,1428700
2014-06-01,104.849998,105.889999,101.779999,104.739998,89.338478,887300
2014-07-01,103.660004,109.070000,100.000000,106.290001,91.438179,1295400
2014-08-01,105.730003,115.500000,105.050003,113.699997,97.812775,1125900
2014-09-01,112.940002,112.940002,105.089996,109.449997,94.156624,1331400
2014-10-01,110.559998,127.680000,110.000000,114.040001,98.888268,1999200
2014-11-01,114.040001,119.449997,112.849998,118.989998,103.180611,1351700
2014-12-01,119.209999,127.370003,116.040001,123.940002,107.472939,2495600
2015-01-01,124.650002,141.910004,124.220001,141.600006,123.150162,4363300
2015-02-01,140.820007,141.449997,123.699997,128.690002,111.922310,4237300
2015-03-01,128.500000,132.929993,119.180000,129.809998,112.896355,2464600
2015-04-01,130.850006,132.589996,120.430000,122.519997,107.164299,1699900
2015-05-01,121.120003,121.500000,111.199997,118.059998,103.263260,1641500
2015-06-01,117.529999,117.980003,106.440002,109.980003,96.195938,964400
2015-07-01,107.919998,117.949997,107.320000,117.720001,103.799026,992600
2015-08-01,117.720001,127.720001,116.250000,116.790001,102.979019,1519400
2015-09-01,116.959999,119.599998,112.000000,118.480003,104.469170,1235700
2015-10-01,119.570000,122.489998,116.010002,118.000000,104.829697,1032600
2015-11-01,116.989998,117.529999,111.699997,116.309998,103.328323,800600
2015-12-01,116.400002,120.720001,112.540001,113.199997,100.565453,850800
