Date,Open,High,Low,Close,Adj Close,Volume
2004-09-01,49.849998,50.330002,49.840000,50.250000,25.863012,233700
2004-10-01,50.349998,53.430000,50.250000,53.099998,27.329861,411100
2004-11-01,53.200001,56.220001,52.889999,55.200001,28.410700,663200
2004-12-01,55.349998,57.599998,55.330002,56.549999,29.105539,611900
2005-01-01,56.750000,56.750000,51.270000,51.709999,27.214489,951200
2005-02-01,51.900002,55.110001,51.700001,53.349998,28.077610,577900
2005-03-01,53.250000,55.529999,51.130001,51.820000,27.272387,695000
2005-04-01,52.590000,54.810001,51.119999,54.810001,29.190590,689700
2005-05-01,55.000000,57.759998,54.169998,56.740002,30.218475,985700
2005-06-01,56.799999,60.090000,56.619999,58.700001,31.262323,696600
2005-07-01,58.709999,63.099998,58.680000,62.889999,33.863892,918200
2005-08-01,63.099998,63.450001,57.419998,60.340000,32.490814,1251300
2005-09-01,60.580002,62.090000,58.250000,60.450001,32.550049,805000
2005-10-01,60.560001,60.560001,55.040001,58.709999,31.977413,1354100
2005-11-01,58.709999,62.160000,56.869999,61.150002,33.306404,711100
2005-12-01,61.330002,62.450001,59.459999,59.560001,32.440372,826700
2006-01-01,59.939999,64.379997,59.160000,64.050003,35.825924,7415200
2006-02-01,64.150002,66.029999,62.290001,65.239998,36.491539,1996300
2006-03-01,66.199997,69.709999,64.879997,67.919998,37.990589,1783500
2006-04-01,68.150002,68.269997,63.459999,65.610001,36.912521,1058500
2006-05-01,65.989998,66.629997,61.689999,63.840000,35.916706,1634400
2006-06-01,64.000000,67.050003,63.700001,66.300003,37.300716,1435800
2006-07-01,66.720001,69.139999,66.099998,68.879997,39.165543,2182500
2006-08-01,68.610001,71.639999,67.339996,71.279999,40.530182,1988500
2006-09-01,71.589996,73.589996,70.260002,72.000000,40.939575,1389900
2006-10-01,72.129997,76.800003,71.300003,76.339996,43.818058,1589300
2006-11-01,76.519997,80.199997,72.690002,79.989998,45.913124,2390700
2006-12-01,80.199997,81.150002,74.970001,77.000000,44.196896,2723700
2007-01-01,77.339996,83.940002,75.430000,83.760002,49.023678,2971000
2007-02-01,83.830002,87.440002,80.080002,81.500000,47.700932,5091500
2007-03-01,80.400002,81.800003,76.300003,79.349998,46.442558,3722800
2007-04-01,79.300003,81.750000,78.449997,79.250000,46.652309,2178400
2007-05-01,79.500000,79.830002,73.199997,78.949997,46.475712,4334700
2007-06-01,79.239998,79.750000,69.139999,70.949997,41.766319,3681300
2007-07-01,71.209999,74.309998,64.110001,65.089996,38.796478,3498600
2007-08-01,65.010002,70.440002,63.020000,69.480003,41.413113,8075000
2007-09-01,69.510002,73.449997,66.570000,71.459999,42.593277,4380900
2007-10-01,72.099998,76.690002,68.760002,72.959999,43.938717,5216100
2007-11-01,71.160004,71.320000,61.099998,66.050003,39.777309,6158300
2007-12-01,66.260002,69.669998,60.009998,61.459999,37.013069,7902200
2008-01-01,61.459999,63.099998,53.330002,60.980000,37.330322,18634900
2008-02-01,61.349998,63.619999,57.669998,59.040001,36.142715,16829600
2008-03-01,59.029999,65.599998,56.240002,62.389999,38.193489,11536300
2008-04-01,63.740002,68.809998,63.080002,66.370003,40.941818,15844700
2008-05-01,66.449997,68.720001,64.510002,66.230003,40.855461,16191500
2008-06-01,66.669998,67.419998,57.730000,58.419998,36.037689,10699000
2008-07-01,56.889999,63.200001,53.189999,60.240002,37.656185,82577600
2008-08-01,60.270000,64.519997,58.380001,61.669998,38.550072,64977900
2008-09-01,62.000000,68.949997,55.830002,60.799999,38.006229,69565900
2008-10-01,60.500000,60.500000,32.529999,41.509998,26.286739,81280200
2008-11-01,41.400002,42.540001,22.520000,32.080002,20.315067,100577600
2008-12-01,31.280001,39.220001,25.450001,36.450001,23.082436,48442300
2009-01-01,36.630001,36.750000,28.660000,30.059999,19.553356,60678400
2009-02-01,29.370001,31.639999,23.180000,23.889999,15.539906,79691200
2009-03-01,23.559999,27.270000,19.950001,24.280001,15.793591,69303000
2009-04-01,23.850000,33.000000,23.590000,31.730000,21.047632,94192200
2009-05-01,31.760000,33.619999,29.000000,32.560001,21.598202,74050600
2009-06-01,33.340000,35.099998,29.570000,31.010000,20.570024,52703500
2009-07-01,31.230000,34.910000,27.820000,34.349998,23.159607,44814900
2009-08-01,35.090000,40.900002,34.430000,39.270000,26.476795,83862700
2009-09-01,38.970001,45.240002,36.180000,41.450001,27.946602,67563400
2009-10-01,41.360001,42.380001,38.470001,39.599998,26.962727,76966800
2009-11-01,39.700001,43.509998,38.439999,42.200001,28.733002,53448600
2009-12-01,42.630001,46.639999,42.180000,44.740002,30.462437,47683200
2010-01-01,45.220001,45.630001,41.860001,42.270000,29.151978,59791000
2010-02-01,42.590000,45.119999,40.330002,44.630001,30.779583,58118800
2010-03-01,44.900002,50.500000,44.730000,48.810001,33.662376,58754600
2010-04-01,49.169998,54.360001,48.610001,52.299999,36.340015,58159500
2010-05-01,52.759998,54.349998,45.000000,49.509998,34.401405,84316700
2010-06-01,48.840000,52.150002,45.230000,46.490002,32.303009,78490500
2010-07-01,46.520000,51.820000,43.959999,50.950001,35.736591,67021200
2010-08-01,51.779999,52.810001,48.110001,50.299999,35.280666,49065200
2010-09-01,50.889999,54.849998,50.880001,52.080002,36.529171,44821500
2010-10-01,52.389999,56.180000,51.689999,54.549999,38.606030,42152700
2010-11-01,54.810001,57.650002,51.619999,53.540001,37.891247,37579700
2010-12-01,54.200001,55.750000,52.750000,55.369999,39.186363,39338400
2011-01-01,55.759998,57.599998,54.419998,57.169998,40.903389,33458200
2011-02-01,57.509998,59.860001,56.759998,59.860001,42.828018,28594500
2011-03-01,59.830002,60.000000,55.730000,58.470001,41.833511,47023800
2011-04-01,58.779999,62.380001,57.099998,61.830002,44.559673,35259100
2011-05-01,62.130001,62.700001,59.720001,62.680000,45.172260,34298300
2011-06-01,62.540001,62.610001,57.820000,60.099998,43.312897,42225100
2011-07-01,60.270000,63.320000,59.959999,61.040001,44.365120,34963400
2011-08-01,61.770000,62.000000,48.720001,57.610001,41.872131,90734500
2011-09-01,57.500000,57.959999,50.650002,50.869999,36.973354,54834000
2011-10-01,50.340000,59.119999,47.099998,58.139999,42.667664,60425700
2011-11-01,56.349998,58.490002,51.889999,55.930000,41.045807,40705700
2011-12-01,55.910000,58.869999,54.299999,58.000000,42.564926,34587700
2012-01-01,59.049999,62.119999,57.029999,61.700001,45.782101,37191500
2012-02-01,62.209999,63.349998,60.779999,60.990002,45.255276,43676600
2012-03-01,61.049999,63.970001,60.650002,63.650002,47.229023,45843900
2012-04-01,63.730000,65.760002,60.840000,65.470001,48.969936,44864300
2012-05-01,65.550003,66.690002,60.910000,62.520000,46.763409,47361600
2012-06-01,61.599998,65.470001,60.139999,65.430000,48.940018,51999500
2012-07-01,65.940002,67.709999,64.930000,66.739998,50.331299,37159300
2012-08-01,67.120003,67.550003,65.300003,66.730003,50.323761,39574300
2012-09-01,66.739998,69.199997,64.589996,64.970001,48.996471,61408400
2012-10-01,65.099998,66.320000,63.400002,64.379997,48.937649,47588200
2012-11-01,64.500000,65.570000,61.660000,64.209999,48.808418,54429400
2012-12-01,64.480003,66.559998,64.129997,65.800003,50.017048,50012600
2013-01-01,66.930000,69.330002,66.209999,68.260002,52.518127,51706400
2013-02-01,68.620003,70.070000,68.029999,69.089996,53.156700,50827200
2013-03-01,68.910004,70.739998,68.559998,70.529999,54.264610,50762200
2013-04-01,70.660004,75.290001,70.110001,75.279999,58.366230,53433200
2013-05-01,75.389999,78.860001,70.750000,70.779999,54.877274,72839000
2013-06-01,70.760002,71.500000,64.279999,68.720001,53.280113,110962000
2013-07-01,69.260002,72.860001,67.370003,69.339996,54.274967,58248800
2013-08-01,69.610001,69.809998,63.470001,64.500000,50.486515,70399600
