Date,Open,High,Low,Close,Adj Close,Volume
2013-03-01,28.309999,29.030001,27.830000,28.070000,28.070000,3073800
2013-04-01,27.730000,27.790001,22.530001,24.030001,24.030001,8943000
2013-05-01,23.219999,24.110001,21.299999,21.959999,21.959999,5920600
2013-06-01,22.150000,22.690001,18.190001,19.420000,19.420000,4367400
2013-07-01,19.440001,20.360001,18.500000,19.610001,19.610001,2152600
2013-08-01,19.540001,24.420000,19.190001,23.150000,23.150000,3137800
2013-09-01,24.129999,24.160000,20.969999,21.400000,21.400000,2272600
2013-10-01,20.709999,22.780001,20.389999,21.629999,21.629999,2122400
2013-11-01,21.570000,21.660000,19.400000,19.719999,19.719999,1861100
2013-12-01,19.420000,20.200001,18.719999,19.200001,19.200001,3557500
2014-01-01,19.850000,20.330000,18.860001,18.920000,18.920000,2202700
2014-02-01,19.090000,21.840000,19.059999,20.830000,20.830000,2974600
2014-03-01,21.200001,21.459999,19.350000,19.530001,19.530001,1934800
2014-04-01,19.520000,19.950001,18.799999,18.940001,18.940001,1996700
2014-05-01,18.680000,19.570000,18.389999,18.549999,18.549999,1662800
2014-06-01,18.559999,20.850000,18.450001,20.799999,20.799999,2102300
2014-07-01,20.850000,21.180000,20.020000,20.160000,20.160000,1378100
2014-08-01,20.170000,20.219999,19.040001,19.190001,19.190001,1151500
2014-09-01,18.980000,19.059999,16.620001,16.780001,16.780001,2625300
2014-10-01,16.910000,17.549999,15.610000,15.910000,15.910000,2316200
2014-11-01,15.840000,16.440001,15.030000,15.250000,15.250000,2861100
2014-12-01,15.700000,16.930000,15.290000,15.430000,15.430000,3417900
2015-01-01,15.370000,18.170000,15.310000,16.990000,16.990000,1992400
2015-02-01,16.860001,17.360001,15.830000,16.290001,16.290001,1436400
2015-03-01,16.280001,16.870001,15.050000,16.360001,16.360001,1680800
2015-04-01,16.430000,17.010000,15.350000,15.840000,15.840000,1497600
2015-05-01,15.780000,17.440001,15.710000,16.440001,16.440001,1477100
2015-06-01,16.700001,16.870001,15.230000,15.450000,15.450000,1569200
2015-07-01,15.350000,15.570000,14.110000,14.460000,14.460000,2014300
2015-08-01,14.470000,15.330000,13.730000,14.370000,14.370000,1954300
2015-09-01,14.410000,15.050000,14.050000,14.260000,14.260000,1289300
2015-10-01,14.360000,16.049999,14.240000,15.240000,15.240000,1606300
2015-11-01,15.100000,15.160000,13.730000,13.830000,13.830000,1724200
2015-12-01,13.900000,14.340000,13.430000,13.560000,13.560000,2361300
2016-01-01,13.850000,14.290000,13.500000,13.980000,13.980000,1230800
2016-02-01,14.000000,15.650000,13.970000,14.630000,14.630000,1657700
2016-03-01,14.640000,15.750000,14.450000,15.120000,15.120000,2079900
2016-04-01,14.670000,17.600000,14.520000,17.490000,17.490000,2163700
2016-05-01,17.459999,17.459999,15.650000,15.670000,15.670000,1959700
2016-06-01,15.650000,18.420000,15.510000,18.410000,18.410000,2275400
2016-07-01,18.830000,20.040001,18.830000,19.940001,19.940001,3027800
2016-08-01,20.040001,20.299999,18.150000,18.270000,18.270000,2463700
2016-09-01,18.280001,19.709999,18.240000,18.760000,18.760000,1947000
2016-10-01,18.660000,18.660000,16.730000,17.500000,17.500000,2232800
2016-11-01,17.900000,18.420000,15.840000,16.129999,16.129999,3382300
2016-12-01,16.000000,16.850000,15.310000,15.590000,15.590000,3388900
2017-01-01,15.730000,17.209999,15.680000,17.180000,17.180000,3409800
2017-02-01,17.049999,18.080000,16.990000,17.920000,17.920000,2531900
2017-03-01,17.879999,18.049999,16.450001,17.790001,17.790001,2674000
2017-04-01,17.770000,18.150000,16.770000,16.830000,16.830000,2313600
2017-05-01,16.740000,17.049999,15.710000,16.920000,16.920000,2513300
2017-06-01,16.690001,17.330000,16.000000,16.230000,16.230000,2152300
2017-07-01,15.870000,16.469999,14.920000,16.430000,16.430000,2664500
2017-08-01,16.340000,17.209999,15.780000,17.190001,17.190001,2319100
2017-09-01,17.250000,17.700001,16.230000,16.260000,16.260000,1926700
2017-10-01,16.219999,17.030001,15.950000,16.320000,16.320000,1930100
2017-11-01,16.469999,16.940001,15.920000,16.040001,16.040001,2075600
2017-12-01,15.930000,16.680000,15.240000,16.520000,16.520000,3117100
2018-01-01,16.660000,17.200001,16.350000,16.910000,16.910000,3928100
2018-02-01,16.709999,16.820000,15.790000,15.990000,15.990000,5074900
2018-03-01,15.840000,16.430000,15.710000,15.940000,15.940000,2144400
2018-04-01,16.150000,16.910000,15.790000,15.910000,15.910000,3044500
2018-05-01,15.820000,16.389999,15.630000,15.990000,15.990000,2434300
2018-06-01,15.980000,16.830000,15.510000,15.660000,15.660000,2435200
2018-07-01,15.480000,15.780000,14.850000,15.120000,15.120000,2726000
2018-08-01,15.050000,15.170000,13.990000,14.120000,14.120000,1958600
2018-09-01,13.690000,14.320000,13.580000,14.220000,14.220000,2451900
2018-10-01,14.030000,14.510000,13.860000,13.900000,13.900000,3952300
2018-11-01,14.200000,14.500000,13.580000,13.780000,13.780000,1855500
2018-12-01,14.110000,15.060000,13.950000,15.040000,15.040000,4298400
2019-01-01,14.980000,15.740000,14.800000,15.590000,15.590000,2032500
2019-02-01,15.580000,15.740000,15.080000,15.150000,15.150000,1712000
2019-03-01,15.020000,15.130000,14.560000,14.680000,14.680000,1930400
2019-04-01,14.750000,14.870000,14.330000,14.530000,14.530000,1569200
2019-05-01,14.400000,14.540000,13.880000,14.150000,14.150000,1739400
2019-06-01,14.280000,14.710000,14.230000,14.460000,14.460000,988600
