2013-06-24 00:00:00,107.92772714285714
2013-06-27 00:00:00,107.14079285714286
2013-06-30 00:00:00,101.88622142857143
2013-07-03 00:00:00,96.67595000000001
2013-07-06 00:00:00,86.19420714285714
2013-07-09 00:00:00,76.84806571428571
2013-07-12 00:00:00,75.40762285714287
2013-07-15 00:00:00,86.89312857142856
2013-07-18 00:00:00,95.57859428571429
2013-07-21 00:00:00,94.82764142857143
2013-07-24 00:00:00,92.82604571428571
2013-07-27 00:00:00,93.45969142857145
2013-07-30 00:00:00,96.69414142857146
2013-08-02 00:00:00,100.38384571428573
2013-08-05 00:00:00,103.7231642857143
2013-08-08 00:00:00,105.29262571428572
2013-08-11 00:00:00,104.33948428571429
2013-08-14 00:00:00,104.08026428571429
2013-08-17 00:00:00,102.22597857142857
2013-08-20 00:00:00,100.51411999999998
2013-08-23 00:00:00,103.3342857142857
2013-08-26 00:00:00,108.0842857142857
2013-08-29 00:00:00,112.67857142857142
2013-09-01 00:00:00,119.7842857142857
2013-09-04 00:00:00,126.93857142857142
2013-09-07 00:00:00,128.39142857142858
2013-09-10 00:00:00,123.49428571428571
2013-09-13 00:00:00,122.67142857142858
2013-09-16 00:00:00,125.0957142857143
2013-09-19 00:00:00,126.76142857142858
2013-09-22 00:00:00,125.40714285714287
2013-09-25 00:00:00,123.88571428571431
2013-09-28 00:00:00,123.6457142857143
2013-10-01 00:00:00,125.2314285714286
2013-10-04 00:00:00,122.0757142857143
2013-10-07 00:00:00,119.92
2013-10-10 00:00:00,122.2257142857143
2013-10-13 00:00:00,125.1314285714286
2013-10-16 00:00:00,130.2214285714286
2013-10-19 00:00:00,138.27857142857144
2013-10-22 00:00:00,154.68857142857146
2013-10-25 00:00:00,177.99
2013-10-28 00:00:00,186.59428571428572
2013-10-31 00:00:00,191.29857142857145
2013-11-03 00:00:00,199.97000000000003
2013-11-06 00:00:00,212.9957142857143
2013-11-09 00:00:00,251.26285714285717
2013-11-12 00:00:00,302.68428571428575
