Date,Open,High,Low,Close,Adj Close,Volume
1996-03-01,60.000000,63.000000,60.000000,62.750000,47.236946,601400
1996-04-01,63.000000,66.250000,62.000000,65.750000,49.495285,1087700
1996-05-01,65.000000,65.750000,62.000000,62.750000,47.236946,390600
1996-06-01,62.250000,64.750000,61.000000,63.500000,47.801540,416400
1996-07-01,63.000000,63.250000,58.000000,60.500000,45.543198,283100
1996-08-01,60.500000,60.750000,57.250000,57.250000,43.096661,331400
1996-09-01,56.500000,60.000000,56.000000,59.250000,44.602226,172200
1996-10-01,58.750000,59.250000,55.000000,55.250000,41.591103,247400
1996-11-01,55.250000,58.000000,55.250000,56.500000,42.532089,477500
1996-12-01,55.750000,57.000000,51.500000,52.250000,39.332752,330700
1997-01-01,52.250000,53.000000,45.250000,47.000000,35.380657,426000
1997-02-01,46.750000,49.250000,44.500000,48.000000,36.133442,1160400
1997-03-01,47.750000,47.750000,45.000000,46.000000,34.627884,307900
1997-04-01,46.500000,48.750000,44.250000,48.750000,36.698029,505500
1997-05-01,48.750000,56.500000,48.500000,53.500000,40.273746,612800
1997-06-01,54.250000,58.250000,54.000000,56.500000,42.532089,604600
1997-07-01,56.500000,57.250000,55.250000,55.750000,41.967491,464500
1997-08-01,54.250000,55.500000,49.750000,50.250000,37.827202,336800
1997-09-01,49.250000,51.750000,48.250000,49.750000,37.465233,543100
1997-10-01,50.000000,50.250000,41.000000,45.000000,33.888142,522600
1997-11-01,45.750000,46.000000,38.750000,42.000000,31.628927,647700
1997-12-01,43.000000,43.250000,38.250000,39.500000,29.746262,528400
1998-01-01,39.750000,46.000000,37.250000,44.250000,33.326752,1602900
1998-02-01,44.250000,47.000000,41.000000,44.750000,33.703316,1015000
1998-03-01,45.500000,45.500000,39.500000,39.750000,29.937588,813200
1998-04-01,39.500000,42.500000,38.250000,41.250000,31.067312,790800
1998-05-01,41.000000,41.250000,38.500000,38.750000,29.184450,676000
1998-06-01,37.750000,39.750000,33.750000,39.250000,29.561024,1466400
1998-07-01,41.000000,41.750000,37.000000,37.750000,28.431295,2426300
1998-08-01,37.250000,37.750000,31.250000,31.500000,23.724133,1440500
1998-09-01,34.000000,37.250000,31.750000,32.000000,24.131477,1553300
1998-10-01,31.500000,41.000000,30.500000,38.750000,29.221718,1920900
1998-11-01,40.750000,42.750000,38.000000,40.000000,30.164356,3678000
1998-12-01,40.250000,42.250000,39.250000,41.000000,30.918449,1386000
1999-01-01,41.250000,42.750000,38.750000,42.000000,31.703312,1318400
1999-02-01,42.250000,42.500000,39.000000,40.500000,30.571053,977800
1999-03-01,40.000000,47.750000,38.750000,46.000000,34.722683,3578900
1999-04-01,47.750000,50.000000,47.000000,48.000000,36.232353,3373800
1999-05-01,48.250000,50.000000,44.000000,45.250000,34.156551,2021900
1999-06-01,46.250000,50.500000,45.500000,50.000000,37.742043,2733700
1999-07-01,50.500000,54.250000,50.250000,53.750000,40.572689,3014500
1999-08-01,53.750000,57.000000,50.500000,53.500000,40.383995,3270500
1999-09-01,55.250000,57.750000,53.750000,55.750000,42.233208,3452400
1999-10-01,56.750000,59.500000,54.750000,59.250000,44.884617,2968600
1999-11-01,59.000000,63.000000,58.250000,61.000000,46.210320,2436800
1999-12-01,61.500000,65.250000,59.500000,65.250000,49.429882,2651300
2000-01-01,66.000000,66.250000,58.500000,61.500000,46.924820,3126700
2000-02-01,61.250000,64.250000,57.750000,60.750000,46.352562,2799800
2000-03-01,61.250000,66.000000,56.750000,66.000000,50.358341,3859700
2000-04-01,64.750000,65.250000,58.750000,61.000000,46.543308,1780600
2000-05-01,61.500000,62.250000,55.250000,57.500000,43.872791,2552300
2000-06-01,57.500000,64.750000,56.750000,60.750000,46.352562,1603000
2000-07-01,61.000000,61.250000,52.000000,54.000000,41.202282,1593700
2000-08-01,54.500000,56.750000,53.250000,55.750000,42.537533,1678700
2000-09-01,55.750000,56.500000,51.750000,53.000000,41.779179,1420800
2000-10-01,53.500000,54.000000,49.250000,50.750000,40.005535,1292000
2000-11-01,50.750000,53.000000,46.500000,47.000000,37.049465,1803500
2000-12-01,48.250000,48.750000,43.000000,44.250000,34.881676,4518800
2001-01-01,44.500000,46.250000,41.750000,44.000000,36.491001,4669600
2001-02-01,44.000000,44.400002,41.599998,42.119999,34.931850,2591600
2001-03-01,41.279999,44.080002,36.200001,40.959999,33.969822,3611400
2001-04-01,40.439999,44.959999,40.000000,44.880001,37.220837,2680600
2001-05-01,45.480000,46.880001,43.160000,43.560001,36.126099,4502400
2001-06-01,43.520000,43.599998,40.000000,40.919998,33.936642,2184700
2001-07-01,40.799999,40.959999,36.639999,37.599998,31.183226,2375900
2001-08-01,38.160000,39.240002,35.720001,36.560001,30.320719,2204900
2001-09-01,36.160000,36.320000,31.080000,33.599998,27.865860,2006700
2001-10-01,33.480000,35.439999,33.119999,33.560001,27.832685,2509200
2001-11-01,33.959999,34.680000,32.680000,33.520000,27.799511,2555600
2001-12-01,32.840000,34.040001,30.200001,30.840000,25.576881,3645600
2002-01-01,31.040001,32.279999,28.200001,28.559999,23.685984,3179700
2002-02-01,28.200001,30.240000,26.840000,29.879999,24.780708,2817800
2002-03-01,30.639999,34.799999,30.639999,32.560001,27.003349,6261600
2002-04-01,31.440001,34.160000,31.200001,33.759998,27.998554,4678200
2002-05-01,33.759998,36.480000,33.279999,35.840000,29.723587,9440100
2002-06-01,36.160000,36.480000,31.760000,33.720001,27.965376,7587800
2002-07-01,33.919998,35.040001,31.000000,31.440001,26.074482,7958300
2002-08-01,31.000000,32.439999,30.520000,31.240000,25.908613,5374200
2002-09-01,29.879999,30.920000,28.520000,29.320000,24.316282,6154900
2002-10-01,28.760000,29.600000,26.000000,27.639999,22.922989,12209400
2002-11-01,27.959999,29.000000,26.520000,28.639999,23.752331,4645700
2002-12-01,28.639999,28.639999,26.440001,27.799999,23.055681,5373900
2003-01-01,28.000000,29.080000,26.840000,27.080000,22.458555,6972900
2003-02-01,27.400000,28.520000,27.000000,27.360001,22.690771,4297200
2003-03-01,27.440001,27.799999,25.520000,25.840000,21.430176,10348300
2003-04-01,26.160000,26.760000,24.760000,25.639999,21.264305,7915300
2003-05-01,25.680000,27.600000,25.559999,27.160000,22.524904,12758500
2003-06-01,27.920000,29.639999,27.400000,29.080000,24.117237,18686500
2003-07-01,29.280001,35.720001,29.280001,30.400000,25.211971,38617500
2003-08-01,30.120001,33.560001,29.360001,33.200001,27.534122,27834400
2003-09-01,34.320000,36.799999,33.799999,35.040001,29.060114,35779600
2003-10-01,35.680000,38.759998,34.400002,36.959999,30.652447,36170600
2003-11-01,37.320000,37.959999,34.200001,35.840000,29.723587,34538300
2003-12-01,36.240002,38.680000,35.400002,38.560001,31.979395,24582400
2004-01-01,38.759998,41.200001,38.080002,38.639999,32.052727,32599600
2004-02-01,38.799999,39.200001,37.480000,38.840000,32.218639,28684000
2004-03-01,39.720001,43.919998,38.160000,43.480000,36.067616,51715400
2004-04-01,43.759998,44.799999,40.439999,40.560001,33.645412,47819600
2004-05-01,40.480000,41.880001,35.520000,39.959999,33.147694,53239200
2004-06-01,39.919998,42.520000,38.840000,42.480000,35.238094,30620600
2004-07-01,42.080002,42.279999,38.599998,39.360001,32.649982,25012100
2004-08-01,39.040001,40.799999,37.439999,39.919998,33.114513,24175500
2004-09-01,39.919998,40.680000,37.799999,38.799999,32.185444,20895500
2004-10-01,39.320000,40.320000,38.720001,39.720001,32.948612,27786100
2004-11-01,39.439999,42.119999,39.439999,41.240002,34.209492,34358800
2004-12-01,41.360001,43.680000,39.880001,43.680000,36.233524,36728600
2005-01-01,43.599998,44.000000,41.720001,42.360001,35.282635,38136900
2005-02-01,42.320000,43.480000,41.680000,43.240002,36.015602,36036800
2005-03-01,43.400002,44.360001,41.480000,41.959999,34.949467,43997700
2005-04-01,42.520000,42.599998,39.439999,41.000000,34.149849,68775600
2005-05-01,41.160000,42.119999,39.840000,40.480000,33.716743,59405800
2005-06-01,40.680000,41.480000,40.200001,40.560001,33.783367,49558800
2005-07-01,40.759998,41.560001,39.840000,41.000000,34.149849,46047600
2005-08-01,41.480000,44.919998,40.599998,44.520000,37.081753,83881600
2005-09-01,44.840000,49.560001,44.720001,48.759998,40.613350,110436300
2005-10-01,48.520000,48.840000,45.880001,48.439999,40.346809,153719200
2005-11-01,48.919998,50.720001,47.919998,49.840000,41.512894,137062100
2005-12-01,50.639999,54.720001,50.520000,54.080002,45.044483,106072700
2006-01-01,54.680000,57.200001,52.680000,56.080002,46.909218,170880500
2006-02-01,55.759998,56.080002,52.759998,55.200001,46.173130,119542500
2006-03-01,55.279999,58.080002,52.919998,57.599998,48.180649,109914100
2006-04-01,58.119999,60.000000,57.200001,59.200001,49.519016,73910000
2006-05-01,59.959999,62.200001,54.959999,56.000000,46.842308,121468600
2006-06-01,55.400002,57.080002,49.080002,54.560001,45.637794,175678800
2006-07-01,55.000000,55.520000,49.439999,54.279999,45.403580,104467200
2006-08-01,53.680000,56.400002,53.160000,54.840000,45.872005,60111700
2006-09-01,55.160000,56.160000,52.599998,54.160000,45.303211,67099600
2006-10-01,54.599998,56.439999,53.799999,55.240002,46.206585,82636000
2006-11-01,55.680000,55.720001,52.119999,55.240002,46.206585,92722600
2006-12-01,55.240002,57.200001,54.799999,56.840000,47.544941,69618300
2007-01-01,56.840000,58.080002,55.320000,57.240002,48.220520,75764300
2007-02-01,58.000000,60.639999,56.599998,59.040001,49.736889,101984400
2007-03-01,58.119999,59.840000,56.200001,58.279999,49.096642,120806600
2007-04-01,57.880001,59.000000,56.840000,57.119999,48.119419,77809900
2007-05-01,57.080002,58.759998,56.759998,58.400002,49.197731,108412100
2007-06-01,58.720001,59.000000,57.160000,58.040001,48.894459,76721500
2007-07-01,58.599998,59.200001,56.840000,57.720001,48.624878,102368900
2007-08-01,57.040001,57.520000,53.360001,56.279999,47.411785,162944700
2007-09-01,55.799999,57.480000,53.520000,57.360001,48.321598,90192800
2007-10-01,57.279999,58.799999,55.080002,57.439999,48.389004,91400500
2007-11-01,57.200001,57.279999,52.720001,56.279999,47.411785,106439800
2007-12-01,56.480000,57.520000,52.119999,53.160000,44.783413,79756100
2008-01-01,53.080002,53.320000,46.400002,50.880001,43.308022,172271100
2008-02-01,51.160000,51.759998,47.639999,50.119999,42.661125,106765900
2008-03-01,49.919998,50.439999,46.119999,49.480000,42.116367,132040300
2008-04-01,50.360001,53.520000,49.759998,53.119999,45.214664,103130400
2008-05-01,52.759998,54.880001,52.360001,54.160000,46.099888,105505400
2008-06-01,54.520000,55.320000,49.080002,49.880001,42.456848,113851700
2008-07-01,49.599998,50.119999,47.240002,48.000000,41.052578,124944700
2008-08-01,47.639999,47.720001,44.560001,45.639999,39.034161,99383700
2008-09-01,45.480000,45.599998,40.360001,42.639999,36.468380,146630400
2008-10-01,42.040001,42.560001,30.639999,36.000000,30.789431,247796100
2008-11-01,36.080002,38.759998,30.760000,34.639999,29.626276,179848900
2008-12-01,34.279999,38.480000,32.320000,38.320000,32.773643,182662500
2009-01-01,38.279999,38.880001,33.279999,33.720001,29.078573,152481600
2009-02-01,33.639999,35.080002,29.080000,29.480000,25.422188,153874300
2009-03-01,29.120001,33.639999,27.360001,31.600000,27.250383,229940400
2009-04-01,31.799999,34.919998,31.680000,34.040001,29.354532,180431400
2009-05-01,34.320000,37.880001,34.160000,37.480000,32.321022,142688800
2009-06-01,38.119999,38.680000,36.799999,37.720001,32.527996,132535600
2009-07-01,37.919998,39.840000,36.400002,39.480000,34.230358,137826900
2009-08-01,40.080002,41.160000,39.000000,40.880001,35.444206,111026800
2009-09-01,40.599998,41.520000,39.439999,39.759998,34.473125,170159300
2009-10-01,39.520000,40.200001,37.919998,38.200001,33.120560,139694600
2009-11-01,38.599998,39.080002,36.799999,38.240002,33.155243,134819900
2009-12-01,39.040001,40.639999,38.880001,38.959999,33.779499,163315900
2010-01-01,39.480000,42.080002,39.320000,39.360001,34.434261,144809400
2010-02-01,39.759998,40.520000,38.680000,39.759998,34.784195,127003600
2010-03-01,40.119999,42.400002,39.959999,41.759998,36.533913,127936400
2010-04-01,42.080002,42.840000,41.080002,41.560001,36.358948,132711600
2010-05-01,41.400002,41.840000,37.400002,38.040001,33.279453,135581400
2010-06-01,38.040001,39.240002,36.599998,36.799999,32.194641,111466900
2010-07-01,37.000000,39.119999,36.639999,38.520000,33.942337,100878600
2010-08-01,39.000000,39.560001,37.240002,37.520000,33.061176,99074100
2010-09-01,37.959999,40.160000,37.919998,39.560001,34.858738,88989600
2010-10-01,39.560001,41.119999,38.759998,40.080002,35.316952,101995600
2010-11-01,39.880001,42.000000,39.439999,41.080002,36.198112,120929900
2010-12-01,41.560001,44.000000,41.520000,43.639999,38.453880,103958800
2011-01-01,43.919998,45.000000,43.439999,43.720001,38.788265,122496400
2011-02-01,44.200001,46.520000,44.160000,46.119999,40.917538,132182700
2011-03-01,46.400002,46.480000,36.959999,41.279999,36.623516,500197600
2011-04-01,41.000000,42.119999,38.799999,42.119999,37.368748,180008800
2011-05-01,42.360001,42.560001,39.320000,41.080002,36.446064,162044100
2011-06-01,41.000000,41.880001,39.639999,41.720001,37.013855,131354400
2011-07-01,41.560001,43.639999,41.480000,42.840000,38.338951,157013900
2011-08-01,43.200001,43.240002,37.400002,39.400002,35.260376,175843700
2011-09-01,39.200001,39.400002,36.680000,37.840000,33.864281,139396200
2011-10-01,37.840000,39.959999,36.759998,37.599998,33.649502,93356800
2011-11-01,37.119999,37.840000,35.320000,37.720001,33.756889,82064600
2011-12-01,37.320000,37.759998,35.400002,36.439999,32.611370,80564700
2012-01-01,36.959999,38.360001,36.200001,38.200001,34.597595,89396400
2012-02-01,38.320000,40.759998,38.320000,39.959999,36.191620,78831000
2012-03-01,39.919998,40.799999,39.000000,40.720001,36.879951,89973300
2012-04-01,40.480000,40.840000,38.360001,38.959999,35.285923,71163300
