,Returns,Volatility,Sharpe Ratio,Rebalance Frequency
0,197.1803147637459,78.58641526236461,1.7782059897211593,1
1,202.7081706097913,78.79639186464968,1.7986260059046637,2
2,201.0265642179687,78.9321735411094,1.789670147281329,3
3,197.39112020437562,79.01325397071534,1.7732169890429168,4
4,198.11853859093108,79.07735683606687,1.7754302913464117,5
5,209.13595984843977,79.52821159309276,1.814813562483908,6
6,205.2533303916452,79.13521416238795,1.8044268415595899,7
7,207.99032898879295,79.70159517594455,1.8077054505687653,8
8,209.61302079953566,79.81229241215536,1.8130761337423429,9
9,210.33342276155778,80.23112525012027,1.8096324659708398,10
10,207.52379592316822,79.96843933029764,1.8021733375763942,11
11,217.54155888088914,80.23735121495722,1.8388255438090089,12
12,215.9453225986242,79.60501608650364,1.8419009094910475,13
13,220.81863215824401,79.60479168870161,1.8608388517648395,14
14,211.2862998700042,80.97240049262939,1.8034254764356048,15
15,215.64457394130687,80.6046976567561,1.825816057835606,16
16,221.61695850738744,81.27120100357499,1.8399691680695804,17
17,239.4170557714596,81.394153139431,1.9047099149214326,18
18,237.55058218604344,81.0997341122245,1.9022972179114979,19
19,234.40494787874903,81.4190586464924,1.8860067854230032,20
20,239.34497325821985,81.32374887122556,1.904959015476611,21
21,221.08455765763372,81.63099374472387,1.8337695046906721,22
22,226.55126184050206,82.3474376326685,1.8449201547156668,23
23,233.45166883234563,81.67178276682186,1.880234703114608,24
24,227.97808030422507,81.30175614446122,1.8650821708019718,25
25,214.37883101041004,81.38607251270132,1.8117855857138556,26
26,228.01803216485018,81.02047242874018,1.8688913427712521,27
27,232.1443975925424,81.2275176599439,1.8820084432878177,28
28,231.47088024568697,81.61531200642325,1.8720806290035032,29
29,238.56247119290103,82.30199192062558,1.888958957743528,30
30,227.4098631067913,82.05971122253285,1.850852150120926,31
31,241.48045469215637,81.31204117761376,1.9128971821032652,32
32,225.00636118363414,81.84237659175855,1.8451107529308792,33
33,230.34688828056892,82.59068032146637,1.8550615592091757,34
34,227.2123899985381,81.42119640682701,1.8594642691725343,35
35,249.9770459260858,82.59346884976217,1.925581242160354,36
36,225.02286794188677,82.18254399817005,1.8402422891665955,37
37,239.90440952072527,82.3580441018708,1.8923880149936942,38
