,Returns,Volatility,Sharpe Ratio,Rebalance Frequency
0,193.2954874118323,78.897524928753,1.7573262075338008,1
1,198.92982874191327,79.10324941707323,1.7785331742754027,2
2,197.3660564692671,79.3870935395541,1.7681759948721802,3
3,194.0218142051579,79.34857678220432,1.7544128513522577,4
4,194.72808883923872,79.4000336818219,1.756722712156992,5
5,198.991922929961,79.78230937225587,1.7698995504775077,6
6,200.82489406655557,79.44458456249836,1.7819675789719633,7
7,199.79017055428594,79.68864802384094,1.7746657677528028,8
8,207.34524988736734,80.63976429144722,1.7923722869205054,9
9,207.1849476145958,80.57828559994834,1.7922970820847093,10
10,220.19641002545018,80.71926068806371,1.8421522159786887,11
11,207.16271925141916,80.79108168718338,1.7895477550756944,12
12,211.09399079954838,80.92438741889829,1.8036414719333984,13
13,207.7483432864661,81.33463514051186,1.78492719457323,14
14,216.97126607137042,80.97398076861639,1.8266630824562105,15
15,214.09245025734904,81.11885039170475,1.8130418539374427,16
16,219.52810036739888,81.26980793118945,1.8322210376113264,17
17,229.19754139691508,81.19801686677499,1.8705566812194183,18
18,221.8717101833541,81.15881980884357,1.8425231034849905,19
19,231.74679029776976,81.80586656844552,1.87085084679076,20
20,234.64822525981432,81.6666638815573,1.8836984223378639,21
21,243.09239350406128,81.50093731144102,1.9162640019992068,22
22,241.2513875113158,82.14166272425058,1.900451552398206,23
23,230.67650770543966,82.74238892802109,1.8548872689887033,24
24,224.20122976607306,83.48103714622202,1.8213605481188577,25
25,221.4929731512454,83.06957005162676,1.8164865096105163,26
26,229.95598255556834,83.5531025226507,1.8408539150837269,27
27,235.09558126831638,83.41367730263943,1.8617005691676336,28
28,222.35581759611017,83.31852169798445,1.8162615318543052,29
29,236.88360753145906,82.73519875694132,1.877415048165,30
30,226.52643165251862,83.41098090336992,1.831247072860763,31
31,219.51943290677093,83.71629658112882,1.8008283210665055,32
32,228.42487113614084,83.07914143666795,1.8423162187458073,33
33,235.03545376470237,83.67630191180974,1.8579025490466987,34
34,242.82101025696713,84.51488146155455,1.8742327888662553,35
35,249.90096006309818,83.61944584531186,1.910524312511689,36
36,262.3026396335673,84.01020538482587,1.9477954043336208,37
37,239.61347038094925,84.00390334779914,1.8705472957374132,38
38,242.1823976385005,84.6122706832632,1.8705994169508589,39
39,274.62712226396866,84.75333054248638,1.9764862372357934,40
40,250.40736029057004,84.28719103115853,1.9041811727475446,41
41,240.16104815337752,84.29244966611189,1.868937864586816,42
42,249.39190563462574,84.38756194910097,1.8990286500350393,43
43,270.0509995550335,84.51152532093893,1.96554136416529,44
44,267.64324713655185,84.668721331777,1.9548568849753603,45
45,260.1910980677444,84.80798361404817,1.9293451930117098,46
46,257.1074549015165,84.79616054762951,1.9195910395768994,47
47,256.12932665850747,84.99746300072013,1.9141337932982363,48
48,248.36885531669392,85.11578196660479,1.8850202659867052,49
49,245.38578525256568,84.71140963981297,1.880394577874735,50
50,264.8926878572656,84.28753236206325,1.9522255879542132,51
51,260.38387378538823,85.27820047997639,1.9232987414235698,52
52,258.01443843529165,85.03254718203397,1.919097672570987,53
53,247.3720789489675,85.68338087563518,1.875389204347432,54
54,250.89607709030096,85.56014503052481,1.8897941190611016,55
55,254.57355093314655,85.89694761638174,1.89711957783977,56
56,250.66630734791158,85.73143292553802,1.886100003676614,57
57,263.07080826501283,86.64901229295356,1.9124208257732505,58
58,246.5952690792045,86.04822132696336,1.8667193401782376,59
59,264.2725626280628,85.4872661191013,1.93349280842542,60
60,275.2787180349033,85.9815550643615,1.96185807521527,61
61,234.86105666037616,86.6644772168495,1.8213461019371633,62
62,227.44385950161475,86.65144959324024,1.796048482682305,63
63,228.51130806407647,86.68744244508879,1.7992899506634266,64
64,230.44157745177256,86.39383444165277,1.8098277749941396,65
65,247.68921837965667,86.19997717548306,1.8718745497343927,66
66,237.45304031665236,86.98684589698756,1.8270582631844874,67
67,233.90354962290652,86.60837572499827,1.8192146101066524,68
68,244.3313974826697,87.65776906767701,1.8412230509130727,69
69,242.1623500513507,89.07406348622588,1.815494871992163,70
70,242.27177412643024,88.48753491417327,1.8227168276789016,71
71,247.78015686747227,88.28224085392495,1.8436630420120017,72
72,246.33894561671522,88.45088160248467,1.8369632707501398,73
73,232.99378781266918,86.97023680514666,1.8109499518656746,74
74,229.68500306516734,86.4543957219922,1.8060825046791051,75
75,243.40091047918827,86.61286334034311,1.8516423140443083,76
76,242.58698836671647,86.54868146011245,1.8497463280550117,77
77,233.25462772116467,87.36892162791673,1.8076650624346169,78
78,235.6245011093739,87.092885404719,1.8192742563955229,79
79,236.15227353199643,87.73384673559399,1.8139850718516275,80
80,244.94553998516432,88.25183676390593,1.8368997793267734,81
81,247.63153405654285,87.70799898481853,1.852681140099303,82
82,243.82141492054777,86.98320834898428,1.8489635430072724,83
83,236.62320538622345,87.12395743204631,1.8228334483581858,84
84,233.0696368518841,86.85911138902168,1.8134070006891143,85
85,247.57393899162295,87.70216262613727,1.8506903060905022,86
86,269.16913279265856,88.7164881202526,1.9050468214847032,87
87,271.9459566975016,89.04215363489877,1.9094052659306284,88
88,292.13739353884637,89.2746122183229,1.9656127585502041,89
89,305.5191805367673,89.61820644463974,1.9992025047239432,90
90,296.19313097771976,89.79582025953977,1.9710554569568681,91
91,285.56923804301573,89.58984415081306,1.9442969330366133,92
92,267.5232919406262,90.01637270996787,1.88534052073599,93
93,259.1459903627103,90.5846188109862,1.853614449300001,94
94,244.793645046594,90.37399357383096,1.8115302344067268,95
95,244.78088592156152,90.60933230815694,1.8090856551555863,96
96,251.47494447596497,90.91191571763943,1.8265024133345957,97
97,235.31790315738905,88.99700269882305,1.796229245676052,98
98,231.26677800718554,87.518074474624,1.7996781087687088,99
99,226.85054622205766,87.46870553546826,1.7847447690968756,100
100,233.66414622357766,86.32080068610107,1.822255340954601,101
101,231.95627711494504,86.6302488514467,1.8124734190581941,102
102,230.97337667541748,87.59217803570132,1.797456932656049,103
103,226.6411336216529,87.77458711731738,1.78023843184317,104
104,225.83613975019054,87.64940149308067,1.7790338941760766,105
105,234.08098549112597,88.08780552041992,1.8019639514243913,106
106,229.319026723605,88.2843886724883,1.7833611711669526,107
107,230.13351397500875,88.24143046272525,1.7867254267845833,108
108,223.5261922347089,88.68926250448537,1.761046141377061,109
