,Returns,Volatility,Sharpe Ratio,Threshold
0,218.86372369814194,78.54672224734628,1.8685622575593874,0.01
1,219.03332938069968,78.54845008739491,1.8692178679821008,0.015
2,219.61534124056828,78.55721470795994,1.8714170381189492,0.02
3,220.80551793916942,78.60930458926995,1.8753578664787378,0.025
4,221.68154053880826,78.57324829118933,1.87934574053171,0.03
5,221.31233794173832,78.54121974028749,1.8784024332290192,0.035
6,222.75718258987868,78.56721875636397,1.8836921555662003,0.04
7,221.81397134393416,78.53724337567513,1.8803913385857298,0.045
8,221.2568725776922,78.4807252116067,1.879125216138291,0.05
9,221.93401414462562,78.52185372618179,1.8811938290694123,0.055
10,223.1181433244029,78.58914037470086,1.8847834727974377,0.06
11,223.08409553181653,78.55840389385284,1.8851083230597914,0.065
12,223.93910823975997,78.60642406380384,1.8877925613496662,0.07
13,224.46889380436525,78.61150348812461,1.889800434150295,0.075
14,223.7778356101582,78.51719473287052,1.8884926840818543,0.08
15,225.80644274972605,78.55373350883926,1.8960032743839152,0.085
16,225.52881678996465,78.62195534547767,1.8938026035584599,0.09
17,226.1725917621714,78.61045321988273,1.8966128531998123,0.095
18,225.10374956105346,78.6069343326769,1.892482216973582,0.1
19,223.75314710212245,78.60051638230674,1.8871772090953762,0.105
20,227.11661245065184,78.57134993385984,1.9007534565950237,0.11
21,226.8940509297459,78.7407010031216,1.8971354387966644,0.115
22,229.94121781699585,78.79277257719812,1.9081658214467194,0.12
23,228.1938559135975,78.80189881403238,1.9011054709340418,0.125
24,227.9804576909367,78.84317966169442,1.8997502162130295,0.13
25,227.4726512014007,78.94751712005966,1.896101317453642,0.135
26,229.411464577451,78.8623626660062,1.9048804994817785,0.14
27,230.8579858745478,78.8455935497322,1.9107774569812694,0.145
28,233.02108678049365,78.89407425320057,1.9182501150482822,0.15
29,231.01753444781806,78.94825104162777,1.9098084294833695,0.155
30,226.43916003947942,78.73580761735924,1.8956063392453235,0.16
31,228.9290606439469,78.73498323180283,1.9053943936667388,0.165
32,229.12418306776829,78.87073645081318,1.9039528382997561,0.17
33,229.80682233618253,78.75694689997826,1.908339872790846,0.175
34,230.1603303982845,78.76601733260043,1.9095617370335565,0.18
35,231.87687374102538,79.07432572151293,1.9114967002474357,0.185
36,236.02136745780422,78.8546726256759,1.930400256291105,0.19
37,241.2435470783772,78.78456667107466,1.9511329895233245,0.195
38,240.38625502145115,78.80006451636069,1.9476866723131072,0.2
39,241.71865174393145,78.86796714087244,1.9515682722244134,0.205
40,230.92225176730724,78.98435578042428,1.909160801210586,0.21
41,232.95367172495475,79.0624650911727,1.9156527043250666,0.215
42,234.96531537771295,78.97443276120003,1.9246217145135363,0.22
43,234.71303386004,78.89096776699893,1.9248670554623302,0.225
44,237.19543140878758,79.00827836593267,1.9325837694179702,0.23
45,239.92719900318477,79.0636169686752,1.9418867575640517,0.235
46,240.01856727214027,79.08034034373185,1.9419927158195678,0.24
47,242.9565568965754,78.95193593944511,1.9545529206819325,0.245
48,240.62747737827962,78.83946192162367,1.9476636408364316,0.25
49,238.41179622805444,78.82367501860084,1.9396874925610508,0.255
50,239.5131270216221,78.86224998401747,1.9429475987959735,0.26
51,236.30506764005924,79.10484511412183,1.9273687390497714,0.265
52,236.3886385627387,79.1082065228858,1.9276370063450692,0.27
53,236.97420032861066,79.08107734542446,1.9302363162145408,0.275
54,237.64276394721514,79.242301582712,1.9306752115286356,0.28
55,234.48043050743124,79.17940098461466,1.919746582959536,0.285
56,234.70583614198847,79.11293522716335,1.92167196741895,0.29
57,238.81343578155975,79.1730563140702,1.936195833062298,0.295
58,236.15928526804112,79.11983763821395,1.9268662854900505,0.3
59,241.5964883178376,79.18415058479808,1.9464063679081558,0.305
60,241.57317479871088,79.1926322770857,1.9461957541667578,0.31
61,235.97049191368544,79.09588094226578,1.9267988789694124,0.315
62,232.4526015419611,79.08753633723542,1.9135276548784759,0.32
63,235.02101010885679,79.07593239172486,1.9233893244277362,0.325
64,237.31052051323093,79.22347742251358,1.9286686166057265,0.33
65,237.25646975719332,79.28496709067532,1.9274789042545013,0.335
66,235.88857568346907,79.23902647912672,1.9230525350964656,0.34
67,236.0172161578483,79.28097447197865,1.9229201072084543,0.345
68,235.9873589769605,79.28093757745079,1.9228133666702625,0.35
69,236.23675894205542,79.43107675410775,1.9213831907929928,0.355
70,236.05831348675176,79.31764471192601,1.9225242146825139,0.36
71,230.06241133818688,79.57072659615727,1.8960909771448362,0.365
72,233.24287513441485,79.67345291372958,1.9067916122555117,0.37
73,235.4401007470583,79.40444468775023,1.918522593754845,0.375
74,236.6703341706977,79.34732989130573,1.923830854938824,0.38
