date,open,high,low,close,volume,dividend,split
2015-12-31,238.50999450683594,243.4499969482422,238.3699951171875,240.00999450683594,2715000,0,1
2016-01-04,230.72000122070312,231.3800048828125,219.0,223.41000366210938,6827100,0,1
2016-01-05,226.36000061035156,226.88999938964844,220.0,223.42999267578125,3186800,0,1
2016-01-06,220.0,220.0500030517578,215.97999572753906,219.0399932861328,3779100,0,1
2016-01-07,214.19000244140625,218.44000244140625,213.6699981689453,215.64999389648438,3554300,0,1
2016-01-08,217.86000061035156,220.44000244140625,210.77000427246094,211.0,3628100,0,1
2016-01-11,214.00999450683594,214.4499969482422,203.0,207.85000610351562,4091400,0,1
2016-01-12,211.60000610351562,213.74000549316406,205.30999755859375,209.97000122070312,3091900,0,1
2016-01-13,212.00999450683594,212.64999389648438,200.0,200.30999755859375,4126400,0,1
2016-01-14,202.2100067138672,210.0,193.3800048828125,206.17999267578125,6490700,0,1
2016-01-15,198.97000122070312,205.07000732421875,197.25,204.99000549316406,5578600,0,1
2016-01-19,208.7100067138672,210.47000122070312,200.77999877929688,204.72000122070312,4038700,0,1
2016-01-20,199.39999389648438,201.27999877929688,191.25,198.6999969482422,5838600,0,1
2016-01-21,201.5500030517578,203.22999572753906,195.02000427246094,199.97000122070312,3166200,0,1
2016-01-22,204.8000030517578,205.5,199.02999877929688,202.5500030517578,3124100,0,1
2016-01-25,200.05999755859375,203.57000732421875,195.8800048828125,196.3800048828125,2698700,0,1
2016-01-26,196.6999969482422,197.82000732421875,188.8800048828125,193.55999755859375,4964200,0,1
2016-01-27,192.3800048828125,193.25999450683594,185.77000427246094,188.07000732421875,3617200,0,1
2016-01-28,190.7899932861328,191.27999877929688,182.41000366210938,189.6999969482422,4592800,0,1
2016-01-29,189.9499969482422,193.74000549316406,188.0800018310547,191.1999969482422,2852300,0,1
2016-02-01,188.75999450683594,199.52000427246094,182.75,196.94000244140625,5297600,0,1
2016-02-02,192.4199981689453,193.1199951171875,180.22999572753906,182.77999877929688,5773600,0,1
2016-02-03,183.58999633789062,183.94000244140625,170.17999267578125,173.47999572753906,7931400,0,1
2016-02-04,170.6999969482422,175.97999572753906,166.99000549316406,175.3300018310547,4385400,0,1
2016-02-05,171.3000030517578,173.0,157.74000549316406,162.60000610351562,9437600,0,1
2016-02-08,157.10000610351562,157.14999389648438,146.0,147.99000549316406,9313000,0,1
2016-02-09,142.32000732421875,159.7899932861328,141.0500030517578,148.25,8651600,0,1
2016-02-10,150.5,154.97000122070312,141.74000549316406,143.6699981689453,10406500,0,1
2016-02-11,152.0,163.25999450683594,147.0,150.47000122070312,14252400,0,1
2016-02-12,155.0,157.00999450683594,143.6999969482422,151.0399932861328,7235800,0,1
2016-02-16,158.6999969482422,162.9499969482422,154.11000061035156,155.1699981689453,5593800,0,1
2016-02-17,159.0,169.33999633789062,156.67999267578125,168.67999267578125,5825200,0,1
2016-02-18,172.4199981689453,172.9499969482422,164.77000427246094,166.77000427246094,3887600,0,1
2016-02-19,163.66000366210938,167.49000549316406,162.5,166.5800018310547,2959400,0,1
2016-02-22,170.1199951171875,178.91000366210938,169.85000610351562,177.74000549316406,5060100,0,1
2016-02-23,176.16000366210938,181.72999572753906,173.67999267578125,177.2100067138672,5984400,0,1
2016-02-24,172.75,179.5,167.83999633789062,179.0,5395600,0,1
2016-02-25,178.64999389648438,188.52000427246094,175.1999969482422,187.42999267578125,5750700,0,1
2016-02-26,188.6999969482422,192.0,185.0,190.33999633789062,6065100,0,1
2016-02-29,192.39999389648438,196.35000610351562,189.22000122070312,191.92999267578125,4499000,0,1
2016-03-01,194.25,195.9499969482422,182.6999969482422,186.35000610351562,6712200,0,1
2016-03-02,183.72999572753906,188.52000427246094,181.5,188.33999633789062,4862400,0,1
2016-03-03,188.27999877929688,197.4199981689453,184.22000122070312,195.74000549316406,4829000,0,1
2016-03-04,198.0,204.02999877929688,197.5,201.0399932861328,6489100,0,1
2016-03-07,197.67999267578125,209.6999969482422,197.39999389648438,205.2899932861328,5329400,0,1
2016-03-08,203.5,207.5,202.1999969482422,202.60000610351562,4178700,0,1
2016-03-09,204.52000427246094,209.3699951171875,202.7899932861328,208.72000122070312,3208600,0,1
2016-03-10,210.0,213.2899932861328,200.6699981689453,205.17999267578125,5192500,0,1
2016-03-11,207.92999267578125,209.4199981689453,205.3300018310547,207.5,3343100,0,1
2016-03-14,212.64999389648438,216.72000122070312,210.63999938964844,215.14999389648438,4065700,0,1
2016-03-15,214.27000427246094,218.97000122070312,211.5,218.33999633789062,3180500,0,1
2016-03-16,218.0,222.5800018310547,217.02000427246094,221.92999267578125,3516700,0,1
2016-03-17,221.47000122070312,228.5,220.0,226.3800048828125,3782900,0,1
2016-03-18,229.10000610351562,234.47999572753906,228.05999755859375,232.74000549316406,4711800,0,1
2016-03-21,235.33999633789062,239.8800048828125,235.0,238.32000732421875,5307800,0,1
2016-03-22,237.2100067138672,238.99000549316406,232.55999755859375,234.24000549316406,4316000,0,1
2016-03-23,232.3699951171875,234.72999572753906,222.02999877929688,222.5800018310547,4948800,0,1
2016-03-24,215.77999877929688,228.88999938964844,215.0,227.75,4960900,0,1
2016-03-28,231.61000061035156,234.80999755859375,225.0,230.25999450683594,3925700,0,1
2016-03-29,229.88999938964844,232.3800048828125,225.3300018310547,230.1300048828125,4014300,0,1
2016-03-30,235.08999633789062,235.5,226.5,226.88999938964844,4033000,0,1
2016-03-31,229.33999633789062,237.4199981689453,225.00999450683594,229.77000427246094,8012900,0,1
2016-04-01,244.8300018310547,247.89999389648438,233.25,237.58999633789062,15997500,0,1
2016-04-04,249.1199951171875,252.1199951171875,243.63999938964844,246.99000549316406,13475300,0,1
2016-04-05,240.5,256.55999755859375,240.0,255.47000122070312,9948700,0,1
2016-04-06,253.97000122070312,267.739990234375,253.4499969482422,265.4200134277344,11705500,0,1
2016-04-07,266.45001220703125,269.3399963378906,254.50999450683594,257.20001220703125,8856200,0,1
2016-04-08,260.5,260.82000732421875,248.02000427246094,250.07000732421875,7363900,0,1
2016-04-11,251.0,258.989990234375,245.3000030517578,249.9199981689453,9161700,0,1
2016-04-12,249.5,251.8000030517578,243.6300048828125,247.82000732421875,5763200,0,1
2016-04-13,248.50999450683594,255.5,247.3300018310547,254.52999877929688,4925600,0,1
2016-04-14,253.0,256.8399963378906,251.0500030517578,251.86000061035156,4132200,0,1
