,Returns,Volatility,Sharpe Ratio,BTC Weight,ETH Weight
8,2.3446123987346463,1.1329572848054128,1.604404565139701,0.12161291668165142,0.8783870833183486
9,1.9489343840004514,0.7902675102581557,1.7617093620708495,0.7251988174629663,0.2748011825370337
10,2.195949593133764,0.8679131959228948,1.7651958098310687,0.5695821560313262,0.4304178439686738
11,2.3785306910533035,1.0463522163290693,1.66525712432998,0.2601746995969942,0.7398253004030059
12,2.359946493352787,1.1096384152489913,1.6209093362869127,0.15827456908021176,0.8417254309197882
13,2.293847984608212,0.9207848563121972,1.7433841305001154,0.4735668388533951,0.526433161146605
14,2.1885781394150556,0.8647386536674274,1.766097008056617,0.5755248204832533,0.4244751795167467
15,2.240487903204718,0.8890550406156653,1.7578547414237362,0.530572022034303,0.4694279779656971
16,2.2409802796353904,0.8893110034953607,1.7577528882187494,0.5301053359581611,0.4698946640418389
17,1.9295224258336408,0.7858985128395585,1.7590057982561564,0.7349561280456326,0.2650438719543674
18,2.261064620018361,0.900249585252677,1.7531591672166706,0.5102697197331584,0.48973028026684173
19,2.3574391561208,0.9814309675898919,1.7083957636343727,0.3684445386267498,0.6315554613732502
20,2.283591862835518,0.9139295091863306,1.746797729918846,0.4857470369923346,0.5142529630076654
21,2.3185147877909746,0.939500009189607,1.7334102348451457,0.44064883888260914,0.5593511611173909
22,2.358130870172839,0.9824619752580439,1.7077449054702079,0.3666933039877168,0.6333066960122832
23,1.7786756606727177,0.7577091958317685,1.7276261992882247,0.8036517999987182,0.19634820000128184
24,2.1701211001065577,0.8571250258776605,1.7680110703854257,0.589880055232172,0.41011994476782815
25,2.2000978626200225,0.8697356204887553,1.764652736274276,0.5661812259419289,0.4338187740580712
26,2.3613681518601646,1.1070763873807203,1.6227214177630032,0.16233179618523808,0.8376682038147619
27,1.7218267622916525,0.7494475123537141,1.7111672249858696,0.8268732720144107,0.17312672798558928
28,1.8250451736228106,0.7653625055671098,1.7391920485472432,0.7837268701526592,0.2162731298473408
29,2.3766298250100477,1.0657782632697679,1.6517763395130385,0.22852338807490424,0.7714766119250958
30,2.3685812480853854,1.0011487584136356,1.6957160499941841,0.3351386817296494,0.6648613182703507
31,2.058122978156642,0.818736025382933,1.77083632811448,0.6650155181136649,0.334984481886335
32,2.3318653406762424,0.9514839393984427,1.7265913586569226,0.4198068345923842,0.5801931654076158
33,1.9312500208231818,0.7862795520040281,1.7592594119215987,0.7340981640329067,0.2659018359670932
34,2.3182522105804075,1.1635903633903855,1.5827657619937778,0.07419278474591216,0.9258072152540878
