,Returns,Volatility,Sharpe Ratio,BTC Weight,ETH Weight
73,1.9394433818441006,0.7881079688823158,1.760426741519099,0.73,0.27
74,1.9192973472752195,0.7836711604193141,1.757456476729818,0.74,0.26
75,1.8986331790170499,0.7793208144980566,1.7540635513517429,0.75,0.25
76,1.8774460563540938,0.7750624932471378,1.750225326265322,0.76,0.24
77,1.8557293260458496,0.7709023337449432,1.7459170507070074,0.77,0.22999999999999998
78,1.8334765473547958,0.7668460402189092,1.7411140863244348,0.78,0.21999999999999997
79,1.8106825193599447,0.7629012806569881,1.735789376088889,0.79,0.20999999999999996
80,1.7873388060541333,0.7590753024450473,1.7299144098498624,0.8,0.19999999999999996
81,1.763437893498681,0.7553761899971376,1.7234595961308237,0.81,0.18999999999999995
82,1.7389735094706031,0.7518129043317171,1.7163944432515983,0.82,0.18000000000000005
83,1.7139360641986943,0.7483951937464695,1.7086855663230147,0.83,0.17000000000000004
84,1.6883191090986251,0.7451338052116168,1.7002996340072978,0.84,0.16000000000000003
85,1.6621118858269095,0.742040326086071,1.6912000468329866,0.85,0.15000000000000002
86,1.635305670939931,0.739127480706845,1.6813498266007383,0.86,0.14
87,1.6078904519042054,0.7364097298546776,1.6707094312711832,0.87,0.13
88,1.579853801028221,0.7339025185213883,1.6592373064521198,0.88,0.12
89,1.5511868670099713,0.7316227566923985,1.646892712419558,0.89,0.10999999999999999
90,1.5218779797739979,0.729589948613955,1.6336313930834254,0.9,0.09999999999999998
91,1.4919128064401388,0.7278249894060668,1.6194074615004284,0.91,0.08999999999999997
92,1.4612767858658082,0.726351802915725,1.6041732614868838,0.92,0.07999999999999996
93,1.4299572275571588,0.7251969881613706,1.5878816630743955,0.93,0.06999999999999995
94,1.397938174437015,0.7243907454095295,1.5704829620735392,0.94,0.06000000000000005
95,1.3652011114833469,0.723966414375161,1.5519266992338818,0.95,0.050000000000000044
96,1.3317286463976998,0.7239626901690459,1.5321623801872122,0.96,0.040000000000000036
97,1.2975000777839134,0.7244235994153837,1.511138571690873,0.97,0.030000000000000027
98,1.2624948431139726,0.7253996054924555,1.4888054850234844,0.98,0.020000000000000018
99,1.22668788103933,0.7269484388132467,1.4651135126093462,0.99,0.010000000000000009
100,1.190051644309296,0.7291374708759458,1.440014683032243,1.0,0.0
